"adm_03","rowcacode3","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Bilma","NER001003001",1991,0.13264309732094,0.10231469231989,0.0130154554572472,0.162112804958545,0.0810654352770591,-0.363529876042557
"Fachi","NER001003004",1991,0.134144453834777,0.104027597422337,0.0131842956186254,0.183478290309467,0.1634127531049,-0.301897101280833
"Timia","NER001004002",1991,0.13542,0.105801697924072,0.0151882079148906,0.173585199591037,0.0952601024106131,-0.400642017226983
"Iferouane","NER001004001",1991,0.141734055822738,0.112134343007463,0.0143280444119349,0.173633308620236,0.112190951019564,-0.284329997273448
"Ingall","NER001005001",1991,0.151368190393267,0.112948891703851,0.0192073078003102,0.194748929781735,0.151047832889221,-0.287198687718236
"Tabelot","NER001006003",1991,0.13290294438386,0.102375718923496,0.0165019750650038,0.168753255254964,0.0878183493028584,-0.408232575033583
"Dabaga","NER001006002",1991,0.153232628797886,0.10438448967613,0.0257143851914781,0.185964414101926,0.0785442826496146,-0.416730336058407
"Tchirozerine","NER001006004",1991,0.151885658042745,0.107494536636042,0.0230122315373798,0.206281036063464,0.128767736642259,-0.422430178856363
"Agadez","NER001006001",1991,0.1569,0.115561452513966,0.0234828984823763,0.211572413793103,0.125721744614707,-0.434868398944473
"Toumour","NER002001002",1991,0.292,0.132548467966574,0.0337748433975496,0.406013793103448,0.106123508652277,-1.0743500149154
"Bosso","NER002001001",1991,0.2971,0.14304651810585,0.0391835315262737,0.370431034482759,0.0802413640366554,-0.913880706829211
"Chetimari","NER002002001",1991,0.3574,0.156503917615702,0.049041947766959,0.364361265124883,0.0648137524565063,-0.107404136638357
"Gueskérou","NER002002003",1991,0.303559775280899,0.140116806218462,0.0375589594907699,0.328528406746659,0.0752592419843138,-0.331768309212631
"Diffa","NER002002002",1991,0.3578,0.158401671309192,0.0534954631553416,0.369658620689655,0.0804184081504858,-0.147461519848345
"Goudoumaria","NER002003001",1991,0.206016666666667,0.143025319036672,0.0261327323955738,0.286670402802194,0.0332191815475857,-2.42792664894504
"Maïné Soroa","NER002004002",1991,0.252316644295302,0.154799940536007,0.0337946351011603,0.320495120248684,0.0557367091969635,-1.22322392074586
"Foulatari","NER002004001",1991,0.217,0.145923119777159,0.0283357443543821,0.294627586206897,0.0369037638087395,-2.10351406456034
"N'Guelbely","NER002004003",1991,0.2711,0.135905377588102,0.0298009028720678,0.286384765857271,0.049803205217383,-0.306903256337737
"N'Gourti","NER002005001",1991,0.136510062121328,0.100529866423998,0.0141516610362147,0.161815148472412,0.078493222513278,-0.322385621851667
"Kablewa","NER002006001",1991,0.259606205493388,0.128977491297545,0.0290989272095274,0.260044255936321,0.0689309682662142,-0.00635491498163222
"N'Guigmi","NER002006002",1991,0.256675,0.122402282039524,0.0318099461235397,0.337348096499061,0.106587803749841,-0.756869863726608
"Birni N'Gaouré","NER003001001",1991,0.3399,0.178277653631285,0.0556794733896085,0.351313793103448,0.0340858236571193,-0.334854548866514
"Kankandi","NER003001005",1991,0.3669,0.178394134078212,0.0563850621317475,0.392262068965517,0.0591343833616831,-0.428888702709479
"Fabidji","NER003001002",1991,0.3719,0.183621508379888,0.0610244999333561,0.375513793103448,0.0549389903447317,-0.0657782948097957
"Fakara","NER003001003",1991,0.3462,0.177659497206704,0.0593696968490506,0.366537931034483,0.0374725176800384,-0.542742582928096
"Koygolo","NER003001007",1991,0.3384,0.171225139664804,0.0577395244659555,0.323337931034483,0.0466417303479643,0.322931178863836
"Kiota","NER003001006",1991,0.3243,0.17051061452514,0.0543446459670092,0.335548275862069,0.0395212386001832,-0.284613444833098
"Harikanassou","NER003001004",1991,0.3444,0.176393575418994,0.055718611146339,0.339572413793103,0.0403809174925106,0.119551176809985
"N'Gonga","NER003001008",1991,0.334,0.176819553072626,0.0555506810041406,0.340437931034483,0.0374935176663257,-0.171707842720367
"Dioundiou","NER003002001",1991,0.4134,0.202883519553073,0.0661675124182772,0.448248275862069,0.0419518313978719,-0.830673529638488
"Zabori","NER003002003",1991,0.3609,0.187181843575419,0.0561090872267661,0.394062068965517,0.0493655925127809,-0.67176483209295
"Karakara","NER003002002",1991,0.3449,0.185418156424581,0.054542776289177,0.379920689655172,0.0417794582071,-0.838227472495586
"Matankari","NER003003005",1991,0.3489,0.170537172056768,0.0597167670229404,0.309780673207746,0.0520192144439457,0.752016869351369
"Dogondoutchi","NER003003002",1991,0.3884,0.182286834733894,0.0654449998116449,0.334320689655172,0.0461635630844311,1.17147175676017
"Dan-Kassari","NER003003001",1991,0.334,0.165540125834919,0.0542025195698071,0.314479011480865,0.0307830011910778,0.63414832095035
"Kiéché","NER003003004",1991,0.3542,0.174078991596639,0.0563068227958414,0.350318965517241,0.102245927629167,0.0379578392289095
"Soucoucoutane","NER003003006",1991,0.2761,0.148925837988827,0.0429595791875768,0.29523275862069,0.0973008976943082,-0.196634965083255
"Dogonkiria","NER003003003",1991,0.2604,0.146001832841944,0.0413122496383714,0.277624222042496,0.0470462329798867,-0.366112671547143
"Sambéra","NER003004008",1991,0.4279,0.206307262569832,0.0728375657440712,0.494429310344828,0.0353176946678325,-1.88373875958055
"Gollé","NER003004004",1991,0.3702,0.191286592178771,0.0632382298399014,0.452413793103448,0.053037033719966,-1.55012049764198
"Farey","NER003004002",1991,0.385,0.194449193633604,0.062000463249336,0.449410998640524,0.0535902178303583,-1.20191708950352
"Tessa","NER003004009",1991,0.3479,0.183659497206704,0.0589783448534397,0.406513793103448,0.0656412203036755,-0.892941856234294
"Karguibangou","NER003004006",1991,0.3564,0.183583798882682,0.0589441183879348,0.381372413793103,0.0703395128570387,-0.355026823172042
"Dosso","NER003004001",1991,0.362,0.176960195530726,0.05878481518726,0.377375862068966,0.0614446304475618,-0.25023931232018
"Goroubankassam","NER003004005",1991,0.3606,0.181584078212291,0.0598180658855733,0.382237931034483,0.0650645745932076,-0.332560862339699
"Mokko","NER003004007",1991,0.3531,0.180398882681564,0.0610676123330447,0.339868965517241,0.028619200640832,0.46231320884209
"Garankédey","NER003004003",1991,0.3405,0.175079888268156,0.0582569502759084,0.350934482758621,0.0677047174757631,-0.154117514224264
"Tombokoirey I","NER003004010",1991,0.3597,0.183946368715084,0.0599914012344349,0.343455172413793,0.0203280521554205,0.799133505857084
"Tombokoirey II","NER003004011",1991,0.3585,0.182765363128492,0.0595141654042239,0.343148275862069,0.0421249893657439,0.364432712484317
"Falmey","NER003005001",1991,0.4343,0.193411780079884,0.0667765451336986,0.428487519735229,0.0421390628206721,0.137935679526303
"Guilladjé","NER003005002",1991,0.3864,0.194058938547486,0.0642125720998379,0.451151724137931,0.038447363096369,-1.68416554278715
"Gaya","NER003006003",1991,0.4512,0.199724441340782,0.0780717930505967,0.497520689655172,0.0306345903853604,-1.51203881209092
"Bengou","NER003006002",1991,0.491,0.216311452513966,0.084385905653458,0.5301,0.0664992320041582,-0.587976715243193
"Tounouga","NER003006005",1991,0.4259,0.193564804469274,0.073802315566755,0.481937931034483,0.0297033958351218,-1.88658331678772
"Bana","NER003006001",1991,0.4631,0.215797765363129,0.0811313973529915,0.516648275862069,0.0313559588856005,-1.70775437158325
"Tanda","NER003006004",1991,0.4391,0.196129608938548,0.0733305643635357,0.492496551724138,0.0322536651600428,-1.65551888317759
"Yélou","NER003006006",1991,0.4221,0.204269832402235,0.068275047100346,0.476872413793103,0.0301826096636519,-1.81470106142162
"Loga","NER003007002",1991,0.3465,0.169816692874172,0.0583162622804872,0.317498313653021,0.0380555555486545,0.76208810852596
"Falwel","NER003007001",1991,0.3879,0.18411061452514,0.0663077440260833,0.355803448275862,0.041147665119999,0.78003336594032
"Sokorbé","NER003007003",1991,0.3387,0.174941899441341,0.0607482860822282,0.330489655172414,0.03680268182025,0.223090938526893
"Guéchémé","NER003008002",1991,0.3447,0.180694134078212,0.0557885267182576,0.360610344827586,0.0799280763509454,-0.199058272811767
"Doumega","NER003008001",1991,0.3455,0.170892857142857,0.0514757460146899,0.352710344827586,0.0935219467933581,-0.0770978906536009
"Tibiri","NER003008004",1991,0.3395,0.176289075630252,0.0548458838549306,0.343537931034483,0.0880850133750389,-0.0458412944468825
"Koré Maïroua","NER003008003",1991,0.3384,0.175228991596639,0.0546123816176017,0.327703448275862,0.040215832727552,0.265978620823378
"Tchadoua","NER004001002",1991,0.3273,0.164131145251397,0.045837809159521,0.344606896551724,0.0831275866666694,-0.208196788162785
"Aguié","NER004001001",1991,0.2917,0.163773802559007,0.0438771879044,0.346781151356508,0.118465043142139,-0.464957002467128
"Bermo","NER004002001",1991,0.322,0.153172905027933,0.0480847159507445,0.339927586206897,0.0559005998980826,-0.320704719440971
"Gadabedji","NER004002002",1991,0.1972,0.129112129501167,0.0247022140503095,0.299456347913318,0.0581364120271874,-1.75890366033422
"Adjekoria","NER004003001",1991,0.33,0.168194134078212,0.0555353123505714,0.327775862068966,0.134131802597223,0.016581734443048
"Kornaka","NER004003008",1991,0.285288543140028,0.156124790465708,0.0449310644936259,0.301676098473932,0.101793182694091,-0.160988731270461
"Birni Lallé","NER004003004",1991,0.3037,0.157800837988827,0.0505102678290123,0.305862068965517,0.0847208964516223,-0.0255199018904602
"Dan-Goulbi","NER004003006",1991,0.2914,0.160193016759777,0.0494500345549355,0.321662068965517,0.0420712271357677,-0.719305592581333
"Sabon Machi","NER004003011",1991,0.288,0.158672067039106,0.0433158499745844,0.303987931034483,0.0565136608882762,-0.282903828617471
"Maïyara","NER004003009",1991,0.2687,0.157905167597765,0.0408194289345559,0.2978,0.0486821762631282,-0.597754706829741
"Dakoro","NER004003005",1991,0.3067,0.155647206703911,0.0471046265935458,0.304118965517241,0.0636813810165683,0.040530441418774
"Bader Goula","NER004003003",1991,0.2675,0.147704402299242,0.0402623183843691,0.290377882129106,0.0484138427056847,-0.472548363247762
"Roumbou I","NER004003010",1991,0.2812,0.150969972067039,0.0444542524330684,0.318437931034483,0.0615653857629263,-0.604851745392731
"Azagor","NER004003002",1991,0.3028,0.153878212290503,0.0495190343409607,0.340403448275862,0.0710871722543055,-0.528976566142488
"Korahane","NER004003007",1991,0.3257,0.157649860335196,0.0511788658481628,0.325548275862069,0.0808957690077161,0.00187555096876016
"Tagriss","NER004003012",1991,0.2342,0.135500847193401,0.0315806506104884,0.290005078607626,0.0995129324133641,-0.560782174278804
"Gangara","NER004004001",1991,0.2971,0.163729189944134,0.0470528669670421,0.378375862068966,0.1185243514918,-0.685731337450841
"Gazaoua","NER004004002",1991,0.2931,0.163879329608939,0.0469967835790515,0.357534482758621,0.124417632753165,-0.517888673275545
"Guidan Roumdji","NER004005002",1991,0.3218,0.163322067039106,0.0530693072729131,0.34381724137931,0.073683822943349,-0.298806990460281
"Chadakori","NER004005001",1991,0.2956,0.159280770459006,0.043796532663907,0.300179512556424,0.0362864484221985,-0.126204485573807
"Guidan Sori","NER004005003",1991,0.3605,0.177909776536313,0.0596144929970898,0.359865517241379,0.0391231323229444,0.0162175858871251
"Tibiri","NER004005005",1991,0.3758,0.179831424581006,0.0616171374032777,0.371886206896552,0.0358769098460071,0.109089470644136
"Saé Saboua","NER004005004",1991,0.303,0.16768812849162,0.0487691359281331,0.320420689655172,0.0401491538721583,-0.43389929737107
"Sarkin Yamma","NER004006006",1991,0.3515,0.175489245810056,0.0549580111199845,0.354696551724138,0.0536444876861854,-0.0595877015889759
"Safo","NER004006005",1991,0.3981,0.188762290502793,0.0655501989929566,0.390834482758621,0.030442337481377,0.238664893779066
"Gabi","NER004006003",1991,0.3581,0.181171787709497,0.0605256767758618,0.385375862068966,0.0286875490061507,-0.950790953354624
"Madarounfa","NER004006004",1991,0.3574,0.178431284916201,0.0590261872664863,0.378589655172414,0.0789186803199868,-0.268499867033982
"Dan-Issa","NER004006001",1991,0.3338,0.175561173184358,0.0544852255642045,0.388303448275862,0.100137813903635,-0.544284383203253
"Djiratawa","NER004006002",1991,0.34,0.17557905027933,0.0560921673725671,0.338606896551724,0.0389370639717341,0.035778338327902
"Maradi III","NER004007003",1991,0.3531,0.178634357541899,0.0606579718136378,0.390575862068966,0.0736516979494529,-0.508825500461445
"Maradi I","NER004007001",1991,0.3422,0.17507905027933,0.0559726557108987,0.402037931034483,0.117089933121612,-0.511042490496034
"Maradi II","NER004007002",1991,0.3515,0.17678687150838,0.0594853023839413,0.392924137931034,0.0804981572778107,-0.514597343987314
"Sarkin Haoussa","NER004008007",1991,0.2684,0.162365083798883,0.041188592474045,0.306713793103448,0.0828356622826957,-0.462527757340717
"Mayahi","NER004008006",1991,0.2755,0.152993575418994,0.0383382847328385,0.2955,0.033253109414223,-0.601447514302093
"Kanan-Bakaché","NER004008005",1991,0.2668,0.152243296089385,0.0396779754226848,0.314637931034483,0.0632700810234139,-0.756090876772857
"Attantane","NER004008001",1991,0.2523,0.149249720670391,0.0368074509481424,0.290527586206897,0.0546558903932577,-0.699422988663125
"Guidan Amoumoune","NER004008003",1991,0.26,0.146970614740609,0.0379476541019546,0.29335004665578,0.099266950540711,-0.335963243296187
"El Allassane Maïreyrey","NER004008002",1991,0.2317,0.139076737586183,0.0336756742792605,0.304181860754798,0.0863301865426295,-0.83958883511745
"Issawane","NER004008004",1991,0.2379,0.142681284916201,0.0346291915768869,0.290189655172414,0.0406326166031638,-1.28688870035365
"Tchaké","NER004008008",1991,0.2434,0.142888268156425,0.0359958615239622,0.301979310344828,0.106062065317942,-0.552311612726233
"Tessaoua","NER004009007",1991,0.2862,0.158248184357542,0.0427265912557469,0.3093,0.0392485759523287,-0.588556385537586
"Maïjirgui","NER004009005",1991,0.2769,0.148278491620112,0.0399120112213758,0.299106896551724,0.043533385637056,-0.510111865336324
"Baoudetta","NER004009001",1991,0.3021,0.155587988826816,0.0440674501582614,0.349596551724138,0.158910620616835,-0.298888466609551
"Koona","NER004009003",1991,0.3139,0.157712290502793,0.0462277538570897,0.314389655172414,0.0540715157706346,-0.00905569532192969
"Korgom","NER004009004",1991,0.2927,0.155706843575419,0.0439943628847984,0.337937931034483,0.115493974529883,-0.39169083251852
"Hawandawaki","NER004009002",1991,0.3071,0.175179608938548,0.0556216087914807,0.350934482758621,0.0502284728292492,-0.872701881811841
"Ourafane","NER004009006",1991,0.2416,0.140371712958962,0.0327657520023335,0.281190555093125,0.0458101680684826,-0.864230732223903
"Tabalak","NER005001004",1991,0.2828,0.143887709497207,0.0433401459605498,0.324041379310345,0.0988210992408626,-0.417333743776972
"Akoubounou","NER005001002",1991,0.2926,0.142113417179774,0.0403512451844706,0.33768451765479,0.127211690265608,-0.354405460383846
"Abalak","NER005001001",1991,0.189209860935525,0.132998212383227,0.0278902717430824,0.256999159199146,0.0576777874925776,-1.17531030940367
"Azeye","NER005001003",1991,0.257295234182416,0.143294301024485,0.0387250087727368,0.337514926135609,0.0653744669269415,-1.22707986350148
"Tamaya","NER005001005",1991,0.1696,0.126593266778467,0.0231510727377667,0.230473531013726,0.0515593843696136,-1.18064891111466
"Bagaroua","NER005002001",1991,0.2309,0.135731056956115,0.0349385466255048,0.250426813524331,0.0729506461301523,-0.267671563723962
"Alléla","NER005003001",1991,0.306250961538462,0.152677296923851,0.0508845224308519,0.309966935431532,0.050672763290423,-0.073332766002364
"Birni N'Konni","NER005003003",1991,0.2915,0.152704329608939,0.0491650973244991,0.324372413793103,0.0446005597062231,-0.737040387152736
"Bazaga","NER005003002",1991,0.3232,0.159987849162011,0.0537564787221469,0.369179310344828,0.0525249082362042,-0.875381069454874
"Tsernaoua","NER005003004",1991,0.3488,0.160367039106145,0.0589940179054751,0.370293103448276,0.0836546511858404,-0.25692658021523
"Allakaye","NER005004001",1991,0.3321,0.137424301675978,0.0565281675052338,0.329879310344828,0.0748437676540288,0.0296710030077284
"Déoulé","NER005004004",1991,0.3219,0.144253910614525,0.0526443473660205,0.303506896551724,0.0594174573374964,0.30955722901102
"Bouza","NER005004003",1991,0.2841,0.144326536312849,0.0470568902340718,0.299793103448276,0.0496372263170818,-0.316155929987476
"Tama","NER005004007",1991,0.3044,0.141126815642458,0.0514161067138244,0.330834482758621,0.070962672661971,-0.372512502235376
"Tabotaki","NER005004006",1991,0.3045,0.15383081232493,0.0496314184727696,0.311451724137931,0.0485103863745373,-0.143303829498665
"Babankatami","NER005004002",1991,0.3223,0.162144817927171,0.0554357772692101,0.32658275862069,0.0497272494209701,-0.086124985205468
