"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Galma Koudawatché","NER005007003",1994,606.240606196926,449.240163172815,97.5309520505902,1.60974992782469
"Galma Koudawatché","NER005007003",1995,437.036235989676,449.240163172815,97.5309520505902,-0.125128760937443
"Galma Koudawatché","NER005007003",1996,430.528455995026,449.240163172815,97.5309520505902,-0.19185404001884
"Galma Koudawatché","NER005007003",1997,427.155472496736,449.240163172815,97.5309520505902,-0.226437763722679
"Galma Koudawatché","NER005007003",1998,534.032283618526,449.240163172815,97.5309520505902,0.869386780944454
"Galma Koudawatché","NER005007003",1999,639.415551254426,449.240163172815,97.5309520505902,1.94989779227178
"Galma Koudawatché","NER005007003",2000,401.005692379426,449.240163172815,97.5309520505902,-0.494555520880898
"Galma Koudawatché","NER005007003",2001,487.262007801717,449.240163172815,97.5309520505902,0.389843878578973
"Galma Koudawatché","NER005007003",2002,477.810014833547,449.240163172815,97.5309520505902,0.29293112658136
"Galma Koudawatché","NER005007003",2003,516.473503258746,449.240163172815,97.5309520505902,0.689353878664649
"Galma Koudawatché","NER005007003",2004,511.918902232625,449.240163172815,97.5309520505902,0.642654846917702
"Galma Koudawatché","NER005007003",2005,491.615141703657,449.240163172815,97.5309520505902,0.43447723660958
"Galma Koudawatché","NER005007003",2006,531.036184713977,449.240163172815,97.5309520505902,0.838667313518417
"Galma Koudawatché","NER005007003",2007,450.667045127567,449.240163172815,97.5309520505902,0.0146300423071012
"Galma Koudawatché","NER005007003",2008,474.267735969817,449.240163172815,97.5309520505902,0.256611591200503
"Galma Koudawatché","NER005007003",2009,327.488303839377,449.240163172815,97.5309520505902,-1.24834072439162
"Galma Koudawatché","NER005007003",2010,556.951238122167,449.240163172815,97.5309520505902,1.10437838126999
"Galma Koudawatché","NER005007003",2011,413.477142401477,449.240163172815,97.5309520505902,-0.36668380672412
"Galma Koudawatché","NER005007003",2012,491.317683576628,449.240163172815,97.5309520505902,0.431427352231592
"Galma Koudawatché","NER005007003",2013,391.461895452527,449.240163172815,97.5309520505902,-0.59240955312646
"Galma Koudawatché","NER005007003",2014,501.608020955818,449.240163172815,97.5309520505902,0.536935779688057
"Galma Koudawatché","NER005007003",2015,461.185335813597,449.240163172815,97.5309520505902,0.12247571042458
"Galma Koudawatché","NER005007003",2016,456.814633331317,449.240163172815,97.5309520505902,0.0776622190109735
"Galma Koudawatché","NER005007003",2017,391.30845551573,449.240163172815,97.5309520505902,-0.593982796630919
"Galma Koudawatché","NER005007003",2018,535.186010726448,449.240163172815,97.5309520505902,0.881216124180263
"Galma Koudawatché","NER005007003",2019,478.780587632238,449.240163172815,97.5309520505902,0.30288256023687
"Galma Koudawatché","NER005007003",2020,631.018313735517,449.240163172815,97.5309520505902,1.86379961172133
"Galma Koudawatché","NER005007003",2021,417.990151855848,449.240163172815,97.5309520505902,-0.320411219822381
"Sabon Guida","NER005007006",1981,471.172601106532,463.379917203687,99.9747026133318,0.0779465574704941
"Sabon Guida","NER005007006",1982,285.424311586652,463.379917203687,99.9747026133318,-1.78000635125974
"Sabon Guida","NER005007006",1983,351.943393062948,463.379917203687,99.9747026133318,-1.11464721802412
"Sabon Guida","NER005007006",1984,222.441317038278,463.379917203687,99.9747026133318,-2.4099956675768
"Sabon Guida","NER005007006",1985,426.907896332698,463.379917203687,99.9747026133318,-0.364812496737802
"Sabon Guida","NER005007006",1986,385.396455788548,463.379917203687,99.9747026133318,-0.780031941847853
"Sabon Guida","NER005007006",1987,366.560119453678,463.379917203687,99.9747026133318,-0.968442968262431
"Sabon Guida","NER005007006",NA,128.04744708,463.379917203687,99.9747026133318,-3.3541732194057
"Sabon Guida","NER005007006",1988,494.568210877408,463.379917203687,99.9747026133318,0.311961854933911
"Sabon Guida","NER005007006",1989,538.117358199818,463.379917203687,99.9747026133318,0.747563523996568
"Sabon Guida","NER005007006",1990,352.305513980508,463.379917203687,99.9747026133318,-1.11102509254543
"Sabon Guida","NER005007006",1991,604.826912983458,463.379917203687,99.9747026133318,1.41482787227525
