"adm_03","rowcacode3","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Déoulé","NER005004004",1989,451.733152,367.143180086667,80.9557149532007,1.04489191358798
"Déoulé","NER005004004",1990,273.582196,367.143180086667,80.9557149532007,-1.15570573542279
"Déoulé","NER005004004",1991,425.9799519,367.143180086667,80.9557149532007,0.726777249108923
"Déoulé","NER005004004",1992,322.4797132,367.143180086667,80.9557149532007,-0.551702457479203
"Déoulé","NER005004004",1993,278.1277154,367.143180086667,80.9557149532007,-1.09955751410663
"Déoulé","NER005004004",1994,521.4625823,367.143180086667,80.9557149532007,1.90621999080044
"Déoulé","NER005004004",1995,346.339079,367.143180086667,80.9557149532007,-0.256981253253007
"Déoulé","NER005004004",1996,308.678477,367.143180086667,80.9557149532007,-0.722181295297858
"Déoulé","NER005004004",1997,284.988484,367.143180086667,80.9557149532007,-1.01481033345403
"Déoulé","NER005004004",1998,454.5215594,367.143180086667,80.9557149532007,1.07933552762576
"Déoulé","NER005004004",1999,515.4927239,367.143180086667,80.9557149532007,1.83247771820794
"Déoulé","NER005004004",2000,325.111015,367.143180086667,80.9557149532007,-0.519199479752169
"Déoulé","NER005004004",2001,423.800636,367.143180086667,80.9557149532007,0.699857396677753
"Déoulé","NER005004004",2002,394.5065733,367.143180086667,80.9557149532007,0.338004466134993
"Déoulé","NER005004004",2003,424.7364124,367.143180086667,80.9557149532007,0.711416511442424
"Déoulé","NER005004004",2004,402.1304202,367.143180086667,80.9557149532007,0.432177519938634
"Déoulé","NER005004004",2005,411.993465,367.143180086667,80.9557149532007,0.55401011453312
"Déoulé","NER005004004",2006,418.485155,367.143180086667,80.9557149532007,0.634198276712315
"Déoulé","NER005004004",2007,414.2495458,367.143180086667,80.9557149532007,0.58187820020569
"Déoulé","NER005004004",2008,368.048501,367.143180086667,80.9557149532007,0.011182915423039
"Déoulé","NER005004004",2009,275.564544,367.143180086667,80.9557149532007,-1.13121891567021
"Déoulé","NER005004004",2010,451.0122809,367.143180086667,80.9557149532007,1.03598740202365
"Déoulé","NER005004004",2011,335.91642,367.143180086667,80.9557149532007,-0.385726444448281
"Déoulé","NER005004004",2012,392.361689,367.143180086667,80.9557149532007,0.311509927716799
"Déoulé","NER005004004",2013,313.92366,367.143180086667,80.9557149532007,-0.657390526628442
"Déoulé","NER005004004",2014,388.983174,367.143180086667,80.9557149532007,0.269777049414716
"Déoulé","NER005004004",2015,398.45449,367.143180086667,80.9557149532007,0.386770840470421
"Déoulé","NER005004004",2016,370.899727,367.143180086667,80.9557149532007,0.0464024919736043
"Déoulé","NER005004004",2017,303.0836204,367.143180086667,80.9557149532007,-0.791291383489091
"Déoulé","NER005004004",2018,449.1891757,367.143180086667,80.9557149532007,1.01346761820043
"Déoulé","NER005004004",2019,339.5702234,367.143180086667,80.9557149532007,-0.340593084782294
"Déoulé","NER005004004",2020,515.790183,367.143180086667,80.9557149532007,1.83615206164585
"Déoulé","NER005004004",2021,386.512125,367.143180086667,80.9557149532007,0.239253583573812
"Bouza","NER005004003",1981,347.650994,382.788264446667,85.0861274126818,-0.412961213715194
"Bouza","NER005004003",1982,288.2088198,382.788264446667,85.0861274126818,-1.11157303220466
"Bouza","NER005004003",1983,309.3194129,382.788264446667,85.0861274126818,-0.863464512732265
"Bouza","NER005004003",1984,172.663896,382.788264446667,85.0861274126818,-2.46954908909567
"Bouza","NER005004003",1985,395.573125,382.788264446667,85.0861274126818,0.150257873311411
"Bouza","NER005004003",1986,323.3600125,382.788264446667,85.0861274126818,-0.698448193069475
"Bouza","NER005004003",1987,307.4361703,382.788264446667,85.0861274126818,-0.885597881088142
"Bouza","NER005004003",1988,431.6399486,382.788264446667,85.0861274126818,0.574143936724193
"Bouza","NER005004003",1989,469.5453152,382.788264446667,85.0861274126818,1.01963802315914
"Bouza","NER005004003",1990,278.9029436,382.788264446667,85.0861274126818,-1.22094310794997
"Bouza","NER005004003",1991,450.8050121,382.788264446667,85.0861274126818,0.799387041361524
"Bouza","NER005004003",1992,351.9530065,382.788264446667,85.0861274126818,-0.362400533251567
"Bouza","NER005004003",1993,278.1619159,382.788264446667,85.0861274126818,-1.22965225622752
"Bouza","NER005004003",1994,532.292074,382.788264446667,85.0861274126818,1.75708795428208
"Bouza","NER005004003",1995,359.349222,382.788264446667,85.0861274126818,-0.275474312433841
"Bouza","NER005004003",1996,336.399747,382.788264446667,85.0861274126818,-0.54519483795137
"Bouza","NER005004003",1997,313.9758901,382.788264446667,85.0861274126818,-0.808737880535041
"Bouza","NER005004003",1998,466.0264834,382.788264446667,85.0861274126818,0.978281906633431
"Bouza","NER005004003",1999,542.7065934,382.788264446667,85.0861274126818,1.87948768872396
"Bouza","NER005004003",2000,341.219507,382.788264446667,85.0861274126818,-0.488549176119526
"Bouza","NER005004003",2001,459.0966146,382.788264446667,85.0861274126818,0.896836564005613
"Bouza","NER005004003",2002,411.4446206,382.788264446667,85.0861274126818,0.336792342356178
"Bouza","NER005004003",2003,452.2077709,382.788264446667,85.0861274126818,0.815873381058198
"Bouza","NER005004003",2004,419.9957037,382.788264446667,85.0861274126818,0.437291487869357
"Bouza","NER005004003",2005,423.20178,382.788264446667,85.0861274126818,0.474971852430433
