"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Wamé","NER007002006",2004,279.2335,275.1757,66.6892,0.06084719
"Wamé","NER007002006",2005,323.9177,275.1757,66.6892,0.7308833
"Wamé","NER007002006",2006,295.5098,275.1757,66.6892,0.3049093
"Wamé","NER007002006",2007,245.7108,275.1757,66.6892,-0.4418234
"Wamé","NER007002006",2008,336.9448,275.1757,66.6892,0.9262241
"Wamé","NER007002006",2009,188.7226,275.1757,66.6892,-1.296358
"Wamé","NER007002006",2010,339.212,275.1757,66.6892,0.9602197
"Wamé","NER007002006",2011,295.8216,275.1757,66.6892,0.3095842
"Wamé","NER007002006",2012,398.137,275.1757,66.6892,1.843796
"Wamé","NER007002006",2013,289.5579,275.1757,66.6892,0.2156609
"Wamé","NER007002006",2014,271.2469,275.1757,66.6892,-0.05891213
"Wamé","NER007002006",2015,287.0974,275.1757,66.6892,0.1787655
"Wamé","NER007002006",2016,253.2377,275.1757,66.6892,-0.328959
"Wamé","NER007002006",2017,268.2407,275.1757,66.6892,-0.1039899
"Wamé","NER007002006",2018,326.3617,275.1757,66.6892,0.7675301
"Wamé","NER007002006",2019,373.7333,275.1757,66.6892,1.477865
"Wamé","NER007002006",2020,334.4364,275.1757,66.6892,0.8886104
"Wamé","NER007002006",2021,301.1086,275.1757,66.6892,0.3888628
"Wamé","NER007002006",2022,1.594545,275.1757,66.6892,-4.102331
"Albarkaram","NER007002001",1981,223.7362,289.5723,68.8612,-0.9560686
"Albarkaram","NER007002001",1982,285.6553,289.5723,68.8612,-0.05688193
"Albarkaram","NER007002001",1983,232.4749,289.5723,68.8612,-0.8291653
"Albarkaram","NER007002001",1984,113.4918,289.5723,68.8612,-2.557034
"Albarkaram","NER007002001",1985,265.7199,289.5723,68.8612,-0.3463832
"Albarkaram","NER007002001",1986,330.5753,289.5723,68.8612,0.5954441
"Albarkaram","NER007002001",1987,172.0065,289.5723,68.8612,-1.707286
"Albarkaram","NER007002001",1988,331.09,289.5723,68.8612,0.6029193
"Albarkaram","NER007002001",1989,283.8353,289.5723,68.8612,-0.08331181
"Albarkaram","NER007002001",1990,229.3853,289.5723,68.8612,-0.8740323
