"admin2Name","admin2Pcod","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Tibiri","NE0308",2017,472.172533625608,546.050286903521,87.0725420820904,-0.848462115740948
"Tibiri","NE0308",2018,670.340244975697,546.050286903521,87.0725420820904,1.42742999228159
"Tibiri","NE0308",2019,562.387284667426,546.050286903521,87.0725420820904,0.187625138456426
"Tibiri","NE0308",2020,805.355699629931,546.050286903521,87.0725420820904,2.97803884583893
"Tibiri","NE0308",2021,517.689840063842,546.050286903521,87.0725420820904,-0.325710564565129
"Aguié","NE0401",1981,391.9853531705,436.288080378363,95.5951172029491,-0.463441319014321
"Aguié","NE0401",1982,389.843023259598,436.288080378363,95.5951172029491,-0.485851772326003
"Aguié","NE0401",1983,353.013928121083,436.288080378363,95.5951172029491,-0.871113030600598
"Aguié","NE0401",1984,211.211911698743,436.288080378363,95.5951172029491,-2.35447348426575
"Aguié","NE0401",1985,362.571331954884,436.288080378363,95.5951172029491,-0.771135080748713
"Aguié","NE0401",1986,469.212146800395,436.288080378363,95.5951172029491,0.34441159114993
"Aguié","NE0401",1987,278.339670001715,436.288080378363,95.5951172029491,-1.65226441473285
"Aguié","NE0401",1988,432.521747847872,436.288080378363,95.5951172029491,-0.0393987960964088
"Aguié","NE0401",1989,502.048463330106,436.288080378363,95.5951172029491,0.687905249513243
"Aguié","NE0401",1990,352.739137421022,436.288080378363,95.5951172029491,-0.873987557125604
"Aguié","NE0401",NA,2009.69111000135,436.288080378363,95.5951172029491,16.4590313361156
"Aguié","NE0401",1991,445.328332635965,436.288080378363,95.5951172029491,0.094568138228325
"Aguié","NE0401",1992,383.758806591552,436.288080378363,95.5951172029491,-0.549497456813522
"Aguié","NE0401",1993,314.716731799444,436.288080378363,95.5951172029491,-1.27173178019985
"Aguié","NE0401",1994,559.31123096155,436.288080378363,95.5951172029491,1.28691876931337
"Aguié","NE0401",1995,395.428121225633,436.288080378363,95.5951172029491,-0.427427261436215
"Aguié","NE0401",1996,401.849743184631,436.288080378363,95.5951172029491,-0.360252052629628
"Aguié","NE0401",1997,391.995430667416,436.288080378363,95.5951172029491,-0.463335900482384
"Aguié","NE0401",1998,508.829914173331,436.288080378363,95.5951172029491,0.758844551034553
"Aguié","NE0401",1999,612.296845973517,436.288080378363,95.5951172029491,1.84118991372211
"Aguié","NE0401",2000,460.018084716705,436.288080378363,95.5951172029491,0.248234481348698
"Aguié","NE0401",2001,597.482882973311,436.288080378363,95.5951172029491,1.68622422683713
"Aguié","NE0401",2002,479.521850841411,436.288080378363,95.5951172029491,0.452259191975904
"Aguié","NE0401",2003,607.58837750698,436.288080378363,95.5951172029491,1.79193563584367
"Aguié","NE0401",2004,436.961473847365,436.288080378363,95.5951172029491,0.00704422452426839
"Aguié","NE0401",2005,497.984949964445,436.288080378363,95.5951172029491,0.645397708494865
"Aguié","NE0401",2006,507.672377023222,436.288080378363,95.5951172029491,0.746735803391603
"Aguié","NE0401",2007,406.583777337967,436.288080378363,95.5951172029491,-0.310730337589665
"Aguié","NE0401",2008,430.30954874567,436.288080378363,95.5951172029491,-0.0625401360197227
"Aguié","NE0401",2009,357.554175430905,436.288080378363,95.5951172029491,-0.823618478131114
"Aguié","NE0401",2010,549.963042143963,436.288080378363,95.5951172029491,1.18912937283467
"Aguié","NE0401",2011,447.670813943424,436.288080378363,95.5951172029491,0.119072332333616
"Aguié","NE0401",2012,509.402349389156,436.288080378363,95.5951172029491,0.764832672944697
"Aguié","NE0401",2013,466.859260514745,436.288080378363,95.5951172029491,0.319798552801378
"Aguié","NE0401",2014,438.546927599258,436.288080378363,95.5951172029491,0.0236293158791666
"Aguié","NE0401",2015,446.935543916292,436.288080378363,95.5951172029491,0.111380830417564
"Aguié","NE0401",2016,419.26667964612,436.288080378363,95.5951172029491,-0.178057219137111
"Aguié","NE0401",2017,374.3800823196,436.288080378363,95.5951172029491,-0.647606278125397
"Aguié","NE0401",2018,565.106370904336,436.288080378363,95.5951172029491,1.347540484233
"Aguié","NE0401",2019,485.703717416916,436.288080378363,95.5951172029491,0.516926371183194
"Aguié","NE0401",2020,590.552133552732,436.288080378363,95.5951172029491,1.61372314494751
"Aguié","NE0401",2021,481.495711411396,436.288080378363,95.5951172029491,0.472907323676968
"Bermo","NE0402",1981,239.75197881121,257.565054127751,60.2437309483767,-0.295683468406121
"Bermo","NE0402",1982,207.042324175955,257.565054127751,60.2437309483767,-0.838638795380875
"Bermo","NE0402",1983,199.997574545713,257.565054127751,60.2437309483767,-0.955576267867075
"Bermo","NE0402",1984,109.874231700435,257.565054127751,60.2437309483767,-2.45155504319402
"Bermo","NE0402",1985,233.825360630059,257.565054127751,60.2437309483767,-0.394060811373635
"Bermo","NE0402",1986,238.643881916288,257.565054127751,60.2437309483767,-0.314077031976601
"Bermo","NE0402",1987,207.257061932014,257.565054127751,60.2437309483767,-0.835074312360329
"Bermo","NE0402",1988,321.710203410643,257.565054127751,60.2437309483767,1.06476056965759
"Bermo","NE0402",1989,247.554768016548,257.565054127751,60.2437309483767,-0.16616311695204
"Bermo","NE0402",1990,182.790777476308,257.565054127751,60.2437309483767,-1.24119597963675
"Bermo","NE0402",NA,2021.08612063683,257.565054127751,60.2437309483767,29.2731050807635
"Bermo","NE0402",1991,290.464684121576,257.565054127751,60.2437309483767,0.546108773077438
"Bermo","NE0402",1992,232.099523868934,257.565054127751,60.2437309483767,-0.422708385717979
"Bermo","NE0402",1993,180.350951151672,257.565054127751,60.2437309483767,-1.28169523634325
"Bermo","NE0402",1994,328.266994215249,257.565054127751,60.2437309483767,1.17359829768982
"Bermo","NE0402",1995,214.305882495744,257.565054127751,60.2437309483767,-0.718069265482185
"Bermo","NE0402",1996,219.154018970419,257.565054127751,60.2437309483767,-0.637593896537497
"Bermo","NE0402",1997,210.463067300727,257.565054127751,60.2437309483767,-0.781857067706951
"Bermo","NE0402",1998,329.485925018179,257.565054127751,60.2437309483767,1.19383161962625
"Bermo","NE0402",1999,383.789272851692,257.565054127751,60.2437309483767,2.09522578925437
