"adm_03","rowcacode3","year","total_precip","median_precip","sd_precip"
"Ourafane","NER004009006",1986,346.083700948795,0.197143694662052,8.8339833254863
"Ourafane","NER004009006",1987,214.882579470278,0.195772732925552,6.30360239142424
"Ourafane","NER004009006",NA,231.234726659081,1.1173633295405,114.131249558271
"Ourafane","NER004009006",1988,400.917667716182,0.185012703303431,12.8328759152324
"Ourafane","NER004009006",1989,352.96235986803,0.180764483908812,10.4294304983137
"Ourafane","NER004009006",1990,277.808321935838,0.194993939250708,7.48055091466678
"Ourafane","NER004009006",1991,312.787543811755,0.196381894150686,7.79047719178517
"Ourafane","NER004009006",1992,297.240648498986,0.194405680574546,7.99344347480793
"Ourafane","NER004009006",1993,232.897744794523,0.185882445717549,7.50552818205758
"Ourafane","NER004009006",1994,381.260305878418,0.210354633629322,11.3565560621056
"Ourafane","NER004009006",1995,336.830798454992,0.191006854176521,8.32461800647049
"Ourafane","NER004009006",1996,238.454401474172,0.184211847436582,6.82454575229334
"Ourafane","NER004009006",1997,322.038088479885,0.205297456508842,7.56402639901407
"Ourafane","NER004009006",1998,356.369494008083,0.180606419921821,9.56308986144597
"Ourafane","NER004009006",1999,469.522535706733,0.198139083799937,12.3735204306587
"Ourafane","NER004009006",2000,285.713140085182,0.186525623003642,7.82192466114379
"Ourafane","NER004009006",2001,439.572774226213,0.157528230637461,12.2591772787685
"Ourafane","NER004009006",2002,384.369309213883,0.195129059255123,10.1445518926708
"Ourafane","NER004009006",2003,454.705887384869,0.242644090523639,11.4314300575217
"Ourafane","NER004009006",2004,344.813390615303,0.176533106269676,9.79616760626598
"Ourafane","NER004009006",2005,375.871833519868,0.188357129919144,9.35924904166944
"Ourafane","NER004009006",2006,358.277533369618,0.184250487772636,10.4447580394823
"Ourafane","NER004009006",2007,293.355147556543,0.186271363148403,8.73289477405415
"Ourafane","NER004009006",2008,397.395099255362,0.185427413187661,10.8803460449247
"Ourafane","NER004009006",2009,242.484530824063,0.284134372610952,5.48174448015631
"Ourafane","NER004009006",2010,390.186577295179,0.188774051244809,9.89538321016015
"Ourafane","NER004009006",2011,358.005948085105,0.185330244925098,10.0721251904427
"Ourafane","NER004009006",2012,404.916887673098,0.216910965315146,9.82529521577137
"Ourafane","NER004009006",2013,362.328008695452,0.209729448520046,10.078506173202
"Ourafane","NER004009006",2014,305.747710480302,0.205309152603149,8.20277808841426
"Ourafane","NER004009006",2015,306.858236729225,0.183114307491403,8.14712658553446
"Ourafane","NER004009006",2016,276.074838596754,0.208179396745123,6.38215379674682
"Ourafane","NER004009006",2017,307.091492866455,0.181637160480022,7.69442261308404
"Ourafane","NER004009006",2018,402.61284594673,0.195938044487381,11.5034336216714
"Ourafane","NER004009006",2019,398.080895187185,0.238412730395794,10.1329703426084
"Ourafane","NER004009006",2020,416.831401944084,0.183111715858438,11.3268396605841
"Ourafane","NER004009006",2021,338.393103883825,0.193366997121568,8.89083680084512
"Tabalak","NER005001004",1981,266.023248548282,0.302072450518608,8.38036389668361
"Tabalak","NER005001004",1982,263.142430700915,0.226382777094841,7.62376569971501
"Tabalak","NER005001004",1983,278.781556256668,0.227665528655052,7.29570385406232
"Tabalak","NER005001004",1984,154.736546078318,0.221233308315277,4.6321182498531
"Tabalak","NER005001004",1985,241.562537419236,0.207923009991646,6.43659275302825
"Tabalak","NER005001004",1986,350.912359035195,0.236630417406559,9.52771974009069
"Tabalak","NER005001004",1987,240.365621010394,0.249022774398327,6.40517480042806
"Tabalak","NER005001004",NA,110.483943982966,0.74197199148285,54.2565212051186
"Tabalak","NER005001004",1988,413.676611522766,0.215554550290108,12.9867302689464
"Tabalak","NER005001004",1989,351.749388051809,0.191351771354675,10.457689921667
