"adm_03","rowcacode3","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Tamaya","NER005001005",2002,217.717865271498,209.008236377954,54.3125082637361,0.160361382156225
"Tamaya","NER005001005",2003,269.176712908484,209.008236377954,54.3125082637361,1.10781988263841
"Tamaya","NER005001005",2004,194.861851200309,209.008236377954,54.3125082637361,-0.260462748451086
"Tamaya","NER005001005",2005,246.565855344172,209.008236377954,54.3125082637361,0.691509565049759
"Tamaya","NER005001005",2006,201.425882241737,209.008236377954,54.3125082637361,-0.139606038804136
"Tamaya","NER005001005",2007,212.712806845196,209.008236377954,54.3125082637361,0.0682084217000871
"Tamaya","NER005001005",2008,226.523554823717,209.008236377954,54.3125082637361,0.3224914297957
"Tamaya","NER005001005",2009,164.800915953872,209.008236377954,54.3125082637361,-0.813943635403752
"Tamaya","NER005001005",2010,240.256396471004,209.008236377954,54.3125082637361,0.575340029249097
"Tamaya","NER005001005",2011,206.656912440682,209.008236377954,54.3125082637361,-0.0432924939841617
"Tamaya","NER005001005",2012,228.47938964681,209.008236377954,54.3125082637361,0.358502192060543
"Tamaya","NER005001005",2013,207.043399020638,209.008236377954,54.3125082637361,-0.0361765166096802
"Tamaya","NER005001005",2014,198.959118111558,209.008236377954,54.3125082637361,-0.185024013577106
"Tamaya","NER005001005",2015,186.906437906552,209.008236377954,54.3125082637361,-0.406937539398439
"Tamaya","NER005001005",2016,200.445877570974,209.008236377954,54.3125082637361,-0.157649850480145
"Tamaya","NER005001005",2017,184.543631705945,209.008236377954,54.3125082637361,-0.450441444412987
"Tamaya","NER005001005",2018,254.670457174648,209.008236377954,54.3125082637361,0.840731210110244
"Tamaya","NER005001005",2019,202.80648869157,209.008236377954,54.3125082637361,-0.114186361201895
"Tamaya","NER005001005",2020,211.081995633649,209.008236377954,54.3125082637361,0.0381819827879211
"Tamaya","NER005001005",2021,237.916000411494,209.008236377954,54.3125082637361,0.532248738967589
"Bagaroua","NER005002001",1981,348.161301947205,311.843317964484,62.2029900066283,0.583862350971423
"Bagaroua","NER005002001",1982,275.146708767463,311.843317964484,62.2029900066283,-0.589949280462401
"Bagaroua","NER005002001",1983,277.953612973576,311.843317964484,62.2029900066283,-0.544824372386224
"Bagaroua","NER005002001",1984,187.889420761487,311.843317964484,62.2029900066283,-1.99273213698872
"Bagaroua","NER005002001",1985,275.288881818082,311.843317964484,62.2029900066283,-0.587663649970942
"Bagaroua","NER005002001",1986,322.184144828767,311.843317964484,62.2029900066283,0.166243244306767
"Bagaroua","NER005002001",1987,258.436926583226,311.843317964484,62.2029900066283,-0.858582382865621
"Bagaroua","NER005002001",1988,388.087534236899,311.843317964484,62.2029900066283,1.22573233640844
"Bagaroua","NER005002001",1989,337.388464468525,311.843317964484,62.2029900066283,0.410673932255018
"Bagaroua","NER005002001",1990,295.833104345089,311.843317964484,62.2029900066283,-0.257386559997981
"Bagaroua","NER005002001",1991,322.625728600311,311.843317964484,62.2029900066283,0.1733423205971
"Bagaroua","NER005002001",1992,299.681581063409,311.843317964484,62.2029900066283,-0.195516918073846
"Bagaroua","NER005002001",1993,225.235089536114,311.843317964484,62.2029900066283,-1.39234831668286
"Bagaroua","NER005002001",1994,466.081347226483,311.843317964484,62.2029900066283,2.47959188530268
"Bagaroua","NER005002001",1995,265.898856788322,311.843317964484,62.2029900066283,-0.738621425935726
"Bagaroua","NER005002001",1996,263.212238262721,311.843317964484,62.2029900066283,-0.781812573584977
"Bagaroua","NER005002001",1997,224.360506570208,311.843317964484,62.2029900066283,-1.40640846018742
