"admin1Name","admin1Pcod","admin2Name","admin2Pcod","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Tahoua","NE05","Tassara","NE0510",1991,0.162090909090909,0.119156049203309,0.0200254180067047,0.200544128212072,0.12008428289193,-0.320218584773236
"Tahoua","NE05","Tchintabaraden","NE0511",1991,0.179645539906103,0.129313891516003,0.0270448328403094,0.247110925785725,0.0828363828875001,-0.814441475205965
"Tahoua","NE05","Tillia","NE0512",1991,0.180301776254285,0.131681916608202,0.0244883437823798,0.255011213244035,0.143274717586131,-0.52144187228872
"Tahoua","NE05","Ville de Tahoua","NE0513",1991,0.2814,0.147010863509749,0.0451831310179128,0.282446551724138,0.124477655719406,-0.0084075468652545
"Tillabéri","NE06","Abala","NE0601",1991,0.194006253652835,0.127561653799685,0.0259136179932281,0.240874079377126,0.10173224067664,-0.46069786148977
"Tillabéri","NE06","Ayerou","NE0602",1991,0.200433333333333,0.126410774409573,0.0270210475638253,0.210352751051913,0.0338937015411937,-0.292662567601952
"Tillabéri","NE06","Balleyara","NE0603",1991,0.2745,0.156482833353839,0.0449343815973772,0.290635390895119,0.0391794782088379,-0.411832715308567
"Tillabéri","NE06","Banibangou","NE0604",1991,0.188629068150209,0.125019935672872,0.0259572523630996,0.207182052970777,0.0345021391846982,-0.537734333551017
"Tillabéri","NE06","Bankilaré","NE0605",1991,0.2526,0.145459497732766,0.0342134768059488,0.281795195174013,0.0547293217158616,-0.533447049199432
"Tillabéri","NE06","Filingué","NE0606",1991,0.24076,0.141316703458797,0.035595088153696,0.269202049623446,0.119777215047711,-0.237457930643295
"Tillabéri","NE06","Gothèye","NE0607",1991,0.282056836659276,0.155792869594112,0.043690180839179,0.29677210632967,0.0376499040357087,-0.39084481215245
"Tillabéri","NE06","Kollo","NE0608",1991,0.284014559780747,0.157576469543121,0.0436369950327917,0.308263111844788,0.0613464436805562,-0.395272335431672
"Tillabéri","NE06","Ouallam","NE0609",1991,0.218511040092969,0.133334644386436,0.0310425472831423,0.241293356359588,0.143935880925944,-0.158281007626869
"Tillabéri","NE06","Say","NE0610",1991,0.4243,0.190237648719664,0.0685742139111481,0.461539854868698,0.0403614655649273,-0.922658638566836
"Tillabéri","NE06","Téra","NE0611",1991,0.259699521759923,0.144812855694636,0.0352491386588432,0.269247790585431,0.0338958689098354,-0.281694174912792
"Tillabéri","NE06","Tillabéri","NE0612",1991,0.217807047387606,0.130860695891302,0.0308606809529876,0.234733065177059,0.0519144039815274,-0.326037024242368
"Tillabéri","NE06","Torodi","NE0613",1991,0.365675,0.176460580533509,0.0587266908936616,0.387322508496717,0.0437378629688388,-0.494937498709992
"Zinder","NE07","Belbedji","NE0701",1991,0.162526362735382,0.121658493728493,0.0216567383003191,0.266985845352453,0.0968531521573991,-1.07853467120317
"Zinder","NE07","Damagaram Takaya","NE0702",1991,0.255,0.144467362979002,0.0355306854045606,0.292161090009666,0.0491262016245894,-0.756441344552594
"Zinder","NE07","Dungass","NE0703",1991,0.295508478038815,0.168356662182739,0.0431201717313195,0.342014675448971,0.0356319634849434,-1.30518200126154
"Zinder","NE07","Gouré","NE0704",1991,0.239555705574913,0.142840229188921,0.0291071002793453,0.317484197746072,0.055625156688351,-1.40095771069492
"Zinder","NE07","Kantché","NE0705",1991,0.2947,0.162614294512306,0.0451299401538182,0.328821414248232,0.0430973907127436,-0.791728076431842
"Zinder","NE07","Magaria","NE0706",1991,0.301066666666667,0.168826812307247,0.0465835064524768,0.347248067651263,0.0350037908370733,-1.31932570388016
"Zinder","NE07","Mirriah","NE0707",1991,0.26433997005988,0.154922106673476,0.0388335312401865,0.309012090869601,0.0348154801132802,-1.28311086517749
"Zinder","NE07","Takeita","NE0708",1991,0.2351,0.139711931513689,0.0357759511745816,0.279014993812186,0.0383712155061889,-1.14447752652253
"Zinder","NE07","Tanout","NE0709",1991,0.186493122337188,0.124279013114949,0.0232594578159617,0.236215454305854,0.0751330573787846,-0.661790345067282
"Zinder","NE07","Tesker","NE0710",1991,0.146963588646967,0.109586519899962,0.0162131542832787,0.17799944795074,0.0862315328383248,-0.359913111621968
"Zinder","NE07","Ville de Zinder","NE0711",1991,0.2223,0.13763426183844,0.0332730908009881,0.302393103448276,0.0549543247422964,-1.45744859615445
"Niamey","NE08","Ville de Niamey","NE0801",1991,0.2442,0.145663370473538,0.0375080140718455,0.284224137931035,0.0607537515312689,-0.658792863358155
"Agadez","NE01","Aderbissinat","NE0101",1992,0.151567553377669,0.108836424821573,0.0162737485206405,0.180211308096059,0.0979608066997904,-0.292400151482734
"Agadez","NE01","Arlit","NE0102",1992,0.151580048412243,0.111661339030933,0.0190474194220194,0.185451635283366,0.127629955921426,-0.265389003910456
"Agadez","NE01","Bilma","NE0103",1992,0.138968054929615,0.11210279244684,0.013266619706228,0.177781839002101,0.112754911418814,-0.344231427119983
"Agadez","NE01","Iferouane","NE0104",1992,0.144939453125,0.112751201017157,0.0146669855345707,0.172324131546581,0.109144829976844,-0.250902204230756
"Agadez","NE01","Ingall","NE0105",1992,0.162559375598544,0.114655822207184,0.020151775372802,0.194748929781735,0.151047832889221,-0.213108348312409
"Agadez","NE01","Tchirozerine","NE0106",1992,0.150916529709229,0.101771630410151,0.0192045171174144,0.174576386542067,0.0788631845746176,-0.300011430687932
"Diffa","NE02","Bosso","NE0201",1992,0.3105,0.144638461538462,0.04565169733759,0.374668965517241,0.0851376075347949,-0.753708817704516
"Diffa","NE02","Diffa","NE0202",1992,0.328641117764471,0.157109155171622,0.0513537352030057,0.342494252498139,0.0676912266174965,-0.204651849669502
"Diffa","NE02","Goudoumaria","NE0203",1992,0.299905533596838,0.150625508939742,0.0436133353655894,0.286670402802194,0.0332191815475857,0.398418328750373
"Diffa","NE02","Maïné Soroa","NE0204",1992,0.2841,0.150181547381006,0.0395996903793633,0.292313031342947,0.041098561099268,-0.199837442559356
"Diffa","NE02","N'Gourti","NE0205",1992,0.134712638635732,0.0993694322024096,0.0140117221118206,0.161815148472412,0.078493222513278,-0.345284713366121
"Diffa","NE02","N'Guigmi","NE0206",1992,0.238859929494712,0.131678320385557,0.0355329537758395,0.262923740186671,0.0694140380345581,-0.346670664512834
"Dosso","NE03","Boboye","NE0301",1992,0.3279,0.160999216563267,0.0543697420372754,0.352858443633105,0.0590223808347471,-0.422864060719349
"Dosso","NE03","Dioundiou","NE0302",1992,0.374,0.171195002087973,0.0681856966660951,0.408148346772153,0.0425914633213494,-0.801765051238223
"Dosso","NE03","Dogondoutchi","NE0303",1992,0.29679556509299,0.147236429376161,0.0469538197145279,0.294386488026791,0.0467128574930579,0.0515720338143969
"Dosso","NE03","Dosso","NE0304",1992,0.346454312354312,0.168294029466222,0.0600319949581216,0.384847351750838,0.0638889535267699,-0.600933921705873
"Dosso","NE03","Falmey","NE0305",1992,0.402563841059603,0.176392089255265,0.0677337054382253,0.430916607623441,0.0415244153016136,-0.682797490534112
"Dosso","NE03","Gaya","NE0306",1992,0.457332115869018,0.184291199500174,0.0793936445268991,0.484770746637419,0.0251393645797655,-1.0914607917531
"Dosso","NE03","Loga","NE0307",1992,0.3254,0.154448201992323,0.0538109018179961,0.332700579505896,0.0345799816594683,-0.211121555175753
"Dosso","NE03","Tibiri","NE0308",1992,0.3313,0.161613562894073,0.0541447823318805,0.346118889619715,0.0856881015661658,-0.172939875535372
"Maradi","NE04","Aguié","NE0401",1992,0.29625,0.167592451698048,0.0532648541403766,0.347157841500467,0.117389950058926,-0.433664393544024
"Maradi","NE04","Bermo","NE0402",1992,0.314965240641711,0.145443880654174,0.0485207378956694,0.300274281518461,0.0570465761698136,0.257525694084053
"Maradi","NE04","Dakoro","NE0403",1992,0.28834,0.147570360535729,0.0445798026586443,0.29937487795186,0.0950528508591281,-0.116092025143091
"Maradi","NE04","Gazaoua","NE0404",1992,0.3031,0.167756730769231,0.053327566690901,0.358786206896552,0.118533276593953,-0.469793871364158
"Maradi","NE04","Guidan Roumdji","NE0405",1992,0.317400935307872,0.162135252411769,0.0539578407996963,0.327486151735528,0.0397088642546464,-0.253978969606914
"Maradi","NE04","Madarounfa","NE0406",1992,0.363796127110228,0.175218443401171,0.063283303817503,0.367723269260371,0.0429411680255715,-0.0914540132630882
"Maradi","NE04","Ville de Maradi","NE0407",1992,0.3694,0.175867307692308,0.0672990255919361,0.389927586206897,0.0724374158278901,-0.283383745434399
"Maradi","NE04","Mayahi","NE0408",1992,0.254965789473684,0.143761983674364,0.037727537494392,0.296795093238622,0.0924649457520249,-0.452380125513913
"Maradi","NE04","Tessaoua","NE0409",1992,0.2505,0.145279188028225,0.0346149618603832,0.294153497242936,0.0446312953743624,-0.97809164795185
"Tahoua","NE05","Abalak","NE0501",1992,0.288523203963666,0.133290060756827,0.039192767814873,0.265841258854455,0.0552149208593061,0.410793762921566
"Tahoua","NE05","Bagaroua","NE0502",1992,0.2591,0.131358163883605,0.0406181617788979,0.250426813524331,0.0729506461301523,0.118891153619048
"Tahoua","NE05","Birni N'Konni","NE0503",1992,0.3043,0.146813122196273,0.0517580304946251,0.314315033173622,0.0411304314098121,-0.243494484019259
"Tahoua","NE05","Bouza","NE0504",1992,0.2812,0.14292361312057,0.0447401979583741,0.301488205022906,0.0474406881234677,-0.427654105060705
"Tahoua","NE05","Illéla","NE0505",1992,0.28946,0.135788739554392,0.0430217305412085,0.301977535214195,0.0655528472066141,-0.190953341427586
"Tahoua","NE05","Keita","NE0506",1992,0.288783333333333,0.126977037007732,0.042836045567523,0.284408391396136,0.0639208530986418,0.068443109331563
"Tahoua","NE05","Madaoua","NE0507",1992,0.2867,0.144032085787122,0.0441457061006613,0.301857876931498,0.0367890610478073,-0.412021304697082
"Tahoua","NE05","Malbaza","NE0508",1992,0.2981,0.136019427710394,0.0453734317897686,0.326404903912219,0.0507048750251449,-0.558228452356553
"Tahoua","NE05","Tahoua","NE0509",1992,0.241053049289891,0.12976937479648,0.0356349589876027,0.24089490317064,0.0697837648559545,0.00226623082858436
"Tahoua","NE05","Tassara","NE0510",1992,0.16913981264637,0.119546181377943,0.0214480564086328,0.200544128212072,0.12008428289193,-0.261518949935889
"Tahoua","NE05","Tchintabaraden","NE0511",1992,0.219666579292267,0.127208653996507,0.032832704268296,0.247110925785725,0.0828363828875001,-0.331307881112215
"Tahoua","NE05","Tillia","NE0512",1992,0.24546796792253,0.130379789083413,0.0358823929569036,0.255011213244035,0.143274717586131,-0.066608020467865
"Tahoua","NE05","Ville de Tahoua","NE0513",1992,0.2553,0.138190659340659,0.0396551404038066,0.282446551724138,0.124477655719406,-0.218083732114388
"Tillabéri","NE06","Abala","NE0601",1992,0.232266394779772,0.128228180428122,0.0335631360943501,0.240874079377126,0.10173224067664,-0.0846111767528397
"Tillabéri","NE06","Ayerou","NE0602",1992,0.205740883977901,0.123192302994756,0.0255315013551018,0.210352751051913,0.0338937015411937,-0.136068557410492
"Tillabéri","NE06","Balleyara","NE0603",1992,0.2732,0.144833177133289,0.0408888972011693,0.290635390895119,0.0391794782088379,-0.445013351177954
"Tillabéri","NE06","Banibangou","NE0604",1992,0.22543579766537,0.124303191210503,0.0307761349354579,0.207182052970777,0.0345021391846982,0.52906124448911
"Tillabéri","NE06","Bankilaré","NE0605",1992,0.2527,0.142891680798526,0.0323782893518057,0.281795195174013,0.0547293217158616,-0.531619875083896
"Tillabéri","NE06","Filingué","NE0606",1992,0.256549230769231,0.134153639250773,0.039333390981958,0.269202049623446,0.119777215047711,-0.105636275222924
"Tillabéri","NE06","Gothèye","NE0607",1992,0.291827528089888,0.150086743381599,0.0436969826922685,0.29677210632967,0.0376499040357087,-0.131330434072095
"Tillabéri","NE06","Kollo","NE0608",1992,0.29518282208589,0.145465734760849,0.0438280952310346,0.308263111844788,0.0613464436805562,-0.213220016909372
"Tillabéri","NE06","Ouallam","NE0609",1992,0.217099088960343,0.126610493224397,0.0314917984151652,0.241293356359588,0.143935880925944,-0.168090591752404
"Tillabéri","NE06","Say","NE0610",1992,0.417,0.173112652031922,0.0685623141655729,0.461539854868698,0.0403614655649273,-1.10352422156349
"Tillabéri","NE06","Téra","NE0611",1992,0.258542857142857,0.141131975984596,0.0345947432876621,0.269247790585431,0.0338958689098354,-0.315818233515413
"Tillabéri","NE06","Tillabéri","NE0612",1992,0.2231,0.128668614651262,0.0315784432679885,0.234733065177059,0.0519144039815274,-0.224081647575087
"Tillabéri","NE06","Torodi","NE0613",1992,0.3673,0.165945514567411,0.0596171512438032,0.387322508496717,0.0437378629688388,-0.457784334616041
"Zinder","NE07","Belbedji","NE0701",1992,0.257258112830754,0.131470314979326,0.0348812754756569,0.266985845352453,0.0968531521573991,-0.100437954831763
"Zinder","NE07","Damagaram Takaya","NE0702",1992,0.273085971223022,0.140838365601264,0.0381548144766402,0.292161090009666,0.0491262016245894,-0.388288085702447
"Zinder","NE07","Dungass","NE0703",1992,0.31823482428115,0.15911571654893,0.0499332527651345,0.342014675448971,0.0356319634849434,-0.667374145066965
"Zinder","NE07","Gouré","NE0704",1992,0.307707916872835,0.14498462440987,0.0427518913765049,0.317484197746072,0.055625156688351,-0.175752868940394
"Zinder","NE07","Kantché","NE0705",1992,0.3015,0.164051176665788,0.0488177502601255,0.328821414248232,0.0430973907127436,-0.633945902440755
"Zinder","NE07","Magaria","NE0706",1992,0.303346411483254,0.164481038510184,0.0499316419610159,0.347248067651263,0.0350037908370733,-1.25419719173705
"Zinder","NE07","Mirriah","NE0707",1992,0.270988748787585,0.152585073174351,0.0427913273635045,0.309012090869601,0.0348154801132802,-1.09213895538128
"Zinder","NE07","Takeita","NE0708",1992,0.25,0.142444157662467,0.0362335059487899,0.279014993812186,0.0383712155061889,-0.756165616059415
"Zinder","NE07","Tanout","NE0709",1992,0.200823684605007,0.12188751838797,0.0252846624383124,0.236215454305854,0.0751330573787846,-0.471054565534563
"Zinder","NE07","Tesker","NE0710",1992,0.14892800194458,0.108063210881071,0.0155707039310017,0.17799944795074,0.0862315328383248,-0.337132427654583
"Zinder","NE07","Ville de Zinder","NE0711",1992,0.2511,0.14501978021978,0.0405826050273459,0.302393103448276,0.0549543247422964,-0.933377012433698
"Niamey","NE08","Ville de Niamey","NE0801",1992,0.259,0.136648904109589,0.0407257340128283,0.284224137931035,0.0607537515312689,-0.415186507750918
"Agadez","NE01","Aderbissinat","NE0101",1993,0.146942857142857,0.113091425525626,0.017145475780472,0.180211308096059,0.0979608066997904,-0.339609810024898
"Agadez","NE01","Arlit","NE0102",1993,0.152133012897541,0.116921490870395,0.0167516714061172,0.185451635283366,0.127629955921426,-0.261056443569853
"Agadez","NE01","Bilma","NE0103",1993,0.139359270357686,0.115389220875965,0.0133481152718936,0.177781839002101,0.112754911418814,-0.340761818362828
"Agadez","NE01","Iferouane","NE0104",1993,0.144364613284804,0.116797608225779,0.012852360674535,0.172324131546581,0.109144829976844,-0.256168966204895
"Agadez","NE01","Ingall","NE0105",1993,0.15617886061605,0.119536480684022,0.0181044079226681,0.194748929781735,0.151047832889221,-0.255350033349847
"Agadez","NE01","Tchirozerine","NE0106",1993,0.141217920115149,0.107723846125055,0.0173598147695925,0.174576386542067,0.0788631845746176,-0.422991622857366
"Diffa","NE02","Bosso","NE0201",1993,0.3669,0.154017638888889,0.0567848448850198,0.374668965517241,0.0851376075347949,-0.091251865564419
"Diffa","NE02","Diffa","NE0202",1993,0.383514285714286,0.15720127440601,0.0488958092891773,0.342494252498139,0.0676912266174965,0.605987441296332
"Diffa","NE02","Goudoumaria","NE0203",1993,0.304566555740433,0.154020043724234,0.0413399310583207,0.286670402802194,0.0332191815475857,0.538729496167853
"Diffa","NE02","Maïné Soroa","NE0204",1993,0.301536329935125,0.152111989297027,0.0403578906576204,0.292313031342947,0.041098561099268,0.224419014814174
"Diffa","NE02","N'Gourti","NE0205",1993,0.142950959244058,0.100638769803338,0.0175388679344392,0.161815148472412,0.078493222513278,-0.240328892410593
"Diffa","NE02","N'Guigmi","NE0206",1993,0.263826113360324,0.132690966850225,0.0326668724878387,0.262923740186671,0.0694140380345581,0.0129998657217342
"Dosso","NE03","Boboye","NE0301",1993,0.357,0.176142934115882,0.0599625085112174,0.352858443633105,0.0590223808347471,0.0701692528888436
"Dosso","NE03","Dioundiou","NE0302",1993,0.43388059490085,0.19486138603851,0.0742733718246954,0.408148346772153,0.0425914633213494,0.604164452734331
"Dosso","NE03","Dogondoutchi","NE0303",1993,0.3124,0.148502636273388,0.0451778746547365,0.294386488026791,0.0467128574930579,0.385622137885402
"Dosso","NE03","Dosso","NE0304",1993,0.38914,0.185475270972284,0.0654308259076265,0.384847351750838,0.0638889535267699,0.0671892089665121
"Dosso","NE03","Falmey","NE0305",1993,0.4336,0.192222966917216,0.0753311740840897,0.430916607623441,0.0415244153016136,0.0646220387949627
"Dosso","NE03","Gaya","NE0306",1993,0.5127,0.198723745431332,0.0868863618779342,0.484770746637419,0.0251393645797655,1.11097690134386
"Dosso","NE03","Loga","NE0307",1993,0.332915626666667,0.164424116761801,0.0546464310834265,0.332700579505896,0.0345799816594683,0.00621883385852374
"Dosso","NE03","Tibiri","NE0308",1993,0.3447,0.168192273532296,0.0549110668963113,0.346118889619715,0.0856881015661658,-0.016558770631876
"Maradi","NE04","Aguié","NE0401",1993,0.3167,0.160610074541022,0.0472038221114546,0.347157841500467,0.117389950058926,-0.259458680109997
"Maradi","NE04","Bermo","NE0402",1993,0.258785006045949,0.145575019324769,0.0299200260529207,0.300274281518461,0.0570465761698136,-0.727287740266981
"Maradi","NE04","Dakoro","NE0403",1993,0.288871727748691,0.147745298986472,0.0375306070507379,0.29937487795186,0.0950528508591281,-0.110498003039756
