"adm_03","rowcacode3","year","yeartotal_precip"
"Bilma","NER001003001",1986,3.16915673106763
"Bilma","NER001003001",1987,3.10226820847225
"Bilma","NER001003001",1988,5.10796644340395
"Bilma","NER001003001",1989,3.58438663196165
"Bilma","NER001003001",1990,3.03343975368694
"Bilma","NER001003001",1991,3.36975262146201
"Bilma","NER001003001",1992,3.16560128450515
"Bilma","NER001003001",1993,3.00881419969352
"Bilma","NER001003001",1994,4.5991654177657
"Bilma","NER001003001",1995,3.69794450454082
"Bilma","NER001003001",1996,3.09923432692059
"Bilma","NER001003001",1997,4.24638444417951
"Bilma","NER001003001",1998,3.85834128518825
"Bilma","NER001003001",1999,4.96468475508965
"Bilma","NER001003001",2000,2.83591569169995
"Bilma","NER001003001",2001,2.65398020972655
"Bilma","NER001003001",2002,2.67422955203797
"Bilma","NER001003001",2003,2.79653153260128
"Bilma","NER001003001",2004,3.51365102514471
"Bilma","NER001003001",2005,3.43437588033639
"Bilma","NER001003001",2006,3.46123534000908
"Bilma","NER001003001",2007,3.665702719744
"Bilma","NER001003001",2008,4.02932967932906
"Bilma","NER001003001",2009,3.77048375123263
"Bilma","NER001003001",2010,3.43382420931726
"Bilma","NER001003001",2011,3.37963863335116
"Bilma","NER001003001",2012,3.40469679893586
"Bilma","NER001003001",2013,3.2063506218017
"Bilma","NER001003001",2014,3.27780672720453
"Bilma","NER001003001",2015,3.92710703863964
"Bilma","NER001003001",2016,4.76741694446995
"Bilma","NER001003001",2017,3.1343165925295
"Bilma","NER001003001",2018,5.57566190148587
"Bilma","NER001003001",2019,5.84381660239849
"Bilma","NER001003001",2020,5.31854741961437
"Bilma","NER001003001",2021,3.99804847666478
"Fachi","NER001003004",1981,13.3242933576957
"Fachi","NER001003004",1982,11.8993626188245
"Fachi","NER001003004",1983,11.3878367878992
"Fachi","NER001003004",1984,11.1955884864698
"Fachi","NER001003004",1985,11.6280049508008
"Fachi","NER001003004",1986,12.1735507137643
"Fachi","NER001003004",1987,11.6817643271519
"Fachi","NER001003004",1988,16.5016102475894
"Fachi","NER001003004",1989,12.5261971994856
"Fachi","NER001003004",1990,11.5314027490577
"Fachi","NER001003004",1991,11.8418061193051
"Fachi","NER001003004",1992,11.632252255771
"Fachi","NER001003004",1993,11.9746725475506
"Fachi","NER001003004",1994,12.9943351147984
"Fachi","NER001003004",1995,14.0293771750275
"Fachi","NER001003004",1996,11.572489513581
"Fachi","NER001003004",1997,13.4954254771185
"Fachi","NER001003004",1998,15.2308168078029
"Fachi","NER001003004",1999,14.0735199027859
"Fachi","NER001003004",2000,10.4184814751269
"Fachi","NER001003004",2001,10.2174013014533
"Fachi","NER001003004",2002,9.94668977896056
"Fachi","NER001003004",2003,10.142507899532
"Fachi","NER001003004",2004,13.8223827342391
"Fachi","NER001003004",2005,11.7006322039075
"Fachi","NER001003004",2006,12.3576514856114
"Fachi","NER001003004",2007,13.8211780183257
"Fachi","NER001003004",2008,14.396343708977
"Fachi","NER001003004",2009,13.0607859520664
"Fachi","NER001003004",2010,13.551966577809
"Fachi","NER001003004",2011,12.5179948510198
"Fachi","NER001003004",2012,12.5182640930787
"Fachi","NER001003004",2013,13.2520291021272
"Fachi","NER001003004",2014,12.3206550938861
"Fachi","NER001003004",2015,13.4558670376927
"Fachi","NER001003004",2016,15.4185497207552
"Fachi","NER001003004",2017,12.3113813805936
"Fachi","NER001003004",2018,17.0499167437575
"Fachi","NER001003004",2019,18.9081558161775
"Fachi","NER001003004",2020,14.4023700877082
"Fachi","NER001003004",2021,12.3928892758018
"Timia","NER001004002",1981,44.8792023559953
"Timia","NER001004002",1982,36.1749186645903
"Timia","NER001004002",1983,31.2885926196761
"Timia","NER001004002",1984,27.7886896060913
"Timia","NER001004002",1985,29.8934444078786
"Timia","NER001004002",1986,34.4070790449764
"Timia","NER001004002",1987,30.7670816886443
"Timia","NER001004002",1988,45.2336098404532
"Timia","NER001004002",1989,34.6834945627946
"Timia","NER001004002",1990,28.4800367468113
"Timia","NER001004002",1991,32.3187620688141
"Timia","NER001004002",1992,30.7060285286031
"Timia","NER001004002",1993,30.2356822066299
"Timia","NER001004002",1994,35.8269210207397
"Timia","NER001004002",1995,29.4371626247793
"Timia","NER001004002",1996,29.7432165253633
"Timia","NER001004002",1997,36.1572038943573
"Timia","NER001004002",1998,48.8620472032409
"Timia","NER001004002",1999,46.8802461914383
"Timia","NER001004002",2000,33.714926999373
"Timia","NER001004002",2001,30.5324853427239
"Timia","NER001004002",2002,32.2379543272792
"Timia","NER001004002",2003,29.8684599595096
"Timia","NER001004002",2004,29.1084891051137
"Timia","NER001004002",2005,28.8085039662782
"Timia","NER001004002",2006,30.5245046881555
"Timia","NER001004002",2007,41.7891660616944
"Timia","NER001004002",2008,29.6445574905353
"Timia","NER001004002",2009,40.6093572582367
"Timia","NER001004002",2010,38.8697584747261
"Timia","NER001004002",2011,30.1846247650759
"Timia","NER001004002",2012,33.1012914487964
"Timia","NER001004002",2013,29.5033767466205
"Timia","NER001004002",2014,26.7073550942425
"Timia","NER001004002",2015,48.6301896433165
"Timia","NER001004002",2016,31.9453150540203
"Timia","NER001004002",2017,36.7287099454793
"Timia","NER001004002",2018,50.3792805327814
"Timia","NER001004002",2019,45.5945083919291
"Timia","NER001004002",2020,42.9929468647908
"Timia","NER001004002",2021,32.671893037817
"Iferouane","NER001004001",1981,10.8774729396204
"Iferouane","NER001004001",1982,9.99407389141721
"Iferouane","NER001004001",1983,9.55629941345641
"Iferouane","NER001004001",1984,8.97050687478954
"Iferouane","NER001004001",1985,9.53539659465974
"Iferouane","NER001004001",1986,10.3994955744673
"Iferouane","NER001004001",1987,10.2058248204217
"Iferouane","NER001004001",1988,10.1920483830514
"Iferouane","NER001004001",1989,10.7859809754462
"Iferouane","NER001004001",1990,9.26520150641337
"Iferouane","NER001004001",1991,10.1588497885591
"Iferouane","NER001004001",1992,10.3879974282027
"Iferouane","NER001004001",1993,10.0175725827589
"Iferouane","NER001004001",1994,10.658360509372
"Iferouane","NER001004001",1995,10.2496154461843
"Iferouane","NER001004001",1996,9.00722781800842
"Iferouane","NER001004001",1997,11.5337659941233
"Iferouane","NER001004001",1998,12.4211960044241
"Iferouane","NER001004001",1999,10.6766189192557
"Iferouane","NER001004001",2000,9.73854588266375
"Iferouane","NER001004001",2001,9.47435700354785
"Iferouane","NER001004001",2002,8.9057370901349
"Iferouane","NER001004001",2003,10.0415729240904
"Iferouane","NER001004001",2004,9.18740167327552
"Iferouane","NER001004001",2005,9.48722026077665
"Iferouane","NER001004001",2006,8.95119696699094
"Iferouane","NER001004001",2007,9.345270251807
"Iferouane","NER001004001",2008,9.19683074345986
"Iferouane","NER001004001",2009,9.15668188591749
"Iferouane","NER001004001",2010,9.65193671858998
"Iferouane","NER001004001",2011,9.10469501891942
"Iferouane","NER001004001",2012,9.31474976613391
"Iferouane","NER001004001",2013,9.17418957581372
"Iferouane","NER001004001",2014,9.17229750230061
"Iferouane","NER001004001",2015,12.953916330056
"Iferouane","NER001004001",2016,9.39556241468209
"Iferouane","NER001004001",2017,9.86274374605201
"Iferouane","NER001004001",2018,13.1954743062856
"Iferouane","NER001004001",2019,12.2437644133751
"Iferouane","NER001004001",2020,9.65038424275076
"Iferouane","NER001004001",2021,8.91972550035126
"Ingall","NER001005001",1981,82.7467896882404
"Ingall","NER001005001",1982,74.6284668726956
"Ingall","NER001005001",1983,67.7761381513482
"Ingall","NER001005001",1984,44.6196308985848
"Ingall","NER001005001",1985,80.0743609032665
"Ingall","NER001005001",1986,94.3667322920232
"Ingall","NER001005001",1987,69.0964729481823
"Ingall","NER001005001",1988,101.63880210239
"Ingall","NER001005001",1989,106.779916517513
"Ingall","NER001005001",1990,60.8015479046904
"Ingall","NER001005001",1991,86.5834573763472
"Ingall","NER001005001",1992,100.27507063688
"Ingall","NER001005001",1993,68.9982102143813
"Ingall","NER001005001",1994,138.304038568957
"Ingall","NER001005001",1995,58.9926439664718
"Ingall","NER001005001",1996,65.4689993575465
"Ingall","NER001005001",1997,107.461555710879
"Ingall","NER001005001",1998,148.426600689177
"Ingall","NER001005001",1999,153.120378968058
"Ingall","NER001005001",2000,74.6995121986157
"Ingall","NER001005001",2001,106.38958959906
"Ingall","NER001005001",2002,95.0426056590997
"Ingall","NER001005001",2003,132.303908527406
"Ingall","NER001005001",2004,79.7767712835374
"Ingall","NER001005001",2005,103.704191228344
"Ingall","NER001005001",2006,81.6955074655485
"Ingall","NER001005001",2007,109.665305856931
"Ingall","NER001005001",2008,101.27476649865
"Ingall","NER001005001",2009,81.9073534415179
"Ingall","NER001005001",2010,123.979146684244
"Ingall","NER001005001",2011,89.9506250151821
