"adm_03","rowcacode3","year","AnnualPrecip"
"Damagaram Takaya","NER007002002",2001,344.579272506657
"Damagaram Takaya","NER007002002",2002,307.883902903257
"Damagaram Takaya","NER007002002",2003,394.445500916039
"Damagaram Takaya","NER007002002",2004,265.73760014467
"Damagaram Takaya","NER007002002",2005,312.181070964923
"Damagaram Takaya","NER007002002",2006,292.428203853915
"Damagaram Takaya","NER007002002",2007,236.60838352262
"Damagaram Takaya","NER007002002",2008,315.38146491858
"Damagaram Takaya","NER007002002",2009,186.251583469814
"Damagaram Takaya","NER007002002",2010,326.853584847305
"Damagaram Takaya","NER007002002",2011,286.507629776427
"Damagaram Takaya","NER007002002",2012,374.827666234847
"Damagaram Takaya","NER007002002",2013,302.147450750381
"Damagaram Takaya","NER007002002",2014,273.415136384691
"Damagaram Takaya","NER007002002",2015,285.140477614898
"Damagaram Takaya","NER007002002",2016,279.343994931704
"Damagaram Takaya","NER007002002",2017,271.047722725516
"Damagaram Takaya","NER007002002",2018,331.725317077807
"Damagaram Takaya","NER007002002",2019,368.111869683108
"Damagaram Takaya","NER007002002",2020,320.19977361371
"Damagaram Takaya","NER007002002",2021,323.222748895156
"Mazamni","NER007002004",1981,223.127269570842
"Mazamni","NER007002004",1982,302.994695683383
"Mazamni","NER007002004",1983,253.622123798688
"Mazamni","NER007002004",1984,107.842842515391
"Mazamni","NER007002004",1985,244.963719830069
"Mazamni","NER007002004",1986,311.097642181475
"Mazamni","NER007002004",1987,188.131477030171
"Mazamni","NER007002004",1988,326.105456414394
"Mazamni","NER007002004",1989,266.887643358353
"Mazamni","NER007002004",1990,242.482993348624
"Mazamni","NER007002004",1991,320.337862994003
"Mazamni","NER007002004",1992,274.696580331406
"Mazamni","NER007002004",1993,282.510940314512
"Mazamni","NER007002004",1994,406.347889584833
"Mazamni","NER007002004",1995,263.537200332673
"Mazamni","NER007002004",1996,229.569810387659
"Mazamni","NER007002004",1997,254.96060920845
"Mazamni","NER007002004",1998,311.657044608161
"Mazamni","NER007002004",1999,358.750353479156
"Mazamni","NER007002004",2000,267.331262188737
"Mazamni","NER007002004",2001,364.155036821598
"Mazamni","NER007002004",2002,344.597544285066
"Mazamni","NER007002004",2003,431.615992472056
"Mazamni","NER007002004",2004,290.983586756312
"Mazamni","NER007002004",2005,336.771728582123
"Mazamni","NER007002004",2006,313.408313604671
"Mazamni","NER007002004",2007,254.14672535672
"Mazamni","NER007002004",2008,335.822231081951
"Mazamni","NER007002004",2009,204.730312049881
"Mazamni","NER007002004",2010,339.349934346323
"Mazamni","NER007002004",2011,298.45870678543
"Mazamni","NER007002004",2012,392.059230673369
"Mazamni","NER007002004",2013,317.651115301437
"Mazamni","NER007002004",2014,290.553839358216
"Mazamni","NER007002004",2015,293.811910521717
"Mazamni","NER007002004",2016,286.35557555273
"Mazamni","NER007002004",2017,277.144849492892
"Mazamni","NER007002004",2018,361.790282698432
"Mazamni","NER007002004",2019,381.715284776702
"Mazamni","NER007002004",2020,357.265330363103
"Mazamni","NER007002004",2021,343.16056283061
"Moa","NER007002005",1981,193.686508485953
"Moa","NER007002005",1982,238.471450182325
"Moa","NER007002005",1983,253.951032421984
"Moa","NER007002005",1984,75.7024076004941
"Moa","NER007002005",1985,214.005672028618
"Moa","NER007002005",1986,270.375526316736
"Moa","NER007002005",1987,180.515616708322
"Moa","NER007002005",1988,329.347664146229
"Moa","NER007002005",1989,243.202554214287
"Moa","NER007002005",1990,214.921880805018
"Moa","NER007002005",1991,334.249145830386
"Moa","NER007002005",1992,232.784209450057
"Moa","NER007002005",1993,239.816394522962
"Moa","NER007002005",1994,393.488944369045
"Moa","NER007002005",1995,251.924673597223
"Moa","NER007002005",1996,229.22364522296
"Moa","NER007002005",1997,250.859260916202
"Moa","NER007002005",1998,285.349471303427
"Moa","NER007002005",1999,362.107568347721
"Moa","NER007002005",2000,235.125635000452
"Moa","NER007002005",2001,342.49165201859
"Moa","NER007002005",2002,299.502914198739
"Moa","NER007002005",2003,388.416134879181
"Moa","NER007002005",2004,264.525508990955
"Moa","NER007002005",2005,324.047960475114
"Moa","NER007002005",2006,305.799799959192
"Moa","NER007002005",2007,257.509009829677
"Moa","NER007002005",2008,308.463444893425
"Moa","NER007002005",2009,181.058465707297
"Moa","NER007002005",2010,337.936689770475
"Moa","NER007002005",2011,302.277408029003
"Moa","NER007002005",2012,386.772005742396
"Moa","NER007002005",2013,308.414413535673
"Moa","NER007002005",2014,271.148188581999
"Moa","NER007002005",2015,301.462077602935
"Moa","NER007002005",2016,308.860665370433
"Moa","NER007002005",2017,282.290737868072
"Moa","NER007002005",2018,349.057619369842
"Moa","NER007002005",2019,399.23101219102
"Moa","NER007002005",2020,319.216063804202
"Moa","NER007002005",2021,344.560779077569
"Dungass","NER007003002",1981,408.510172078188
"Dungass","NER007003002",1982,324.956175115596
"Dungass","NER007003002",1983,362.172851721159
"Dungass","NER007003002",1984,249.47402374434
"Dungass","NER007003002",1985,358.591040185011
"Dungass","NER007003002",1986,374.706161291539
"Dungass","NER007003002",1987,217.912917580039
"Dungass","NER007003002",1988,462.387419039962
"Dungass","NER007003002",1989,380.145891978021
"Dungass","NER007003002",1990,371.452214112467
"Dungass","NER007003002",1991,387.521116840294
"Dungass","NER007003002",1992,442.3237557311
"Dungass","NER007003002",1993,390.549165071764
"Dungass","NER007003002",1994,519.492026651656
"Dungass","NER007003002",1995,437.148011963166
"Dungass","NER007003002",1996,392.078350358213
"Dungass","NER007003002",1997,410.960081157278
"Dungass","NER007003002",1998,544.072129967113
"Dungass","NER007003002",1999,470.559437333366
"Dungass","NER007003002",2000,353.006986801666
"Dungass","NER007003002",2001,439.624594669856
"Dungass","NER007003002",2002,440.076720095353
"Dungass","NER007003002",2003,618.296838474395
"Dungass","NER007003002",2004,410.524344804687
"Dungass","NER007003002",2005,460.584380803505
"Dungass","NER007003002",2006,458.873107319695
"Dungass","NER007003002",2007,329.727299741683
"Dungass","NER007003002",2008,467.758245545374
"Dungass","NER007003002",2009,342.187592332175
"Dungass","NER007003002",2010,512.021780862425
"Dungass","NER007003002",2011,418.295554179779
"Dungass","NER007003002",2012,589.823402105446
"Dungass","NER007003002",2013,462.946164507394
"Dungass","NER007003002",2014,380.573505537685
"Dungass","NER007003002",2015,426.398746096607
"Dungass","NER007003002",2016,400.726733443119
"Dungass","NER007003002",2017,393.891916805393
"Dungass","NER007003002",2018,487.970747507735
"Dungass","NER007003002",2019,508.555029419746
"Dungass","NER007003002",2020,510.064694716575
"Dungass","NER007003002",2021,480.360414081719
"Gouchi","NER007003003",1981,367.99699134859
"Gouchi","NER007003003",1982,334.184167985543
"Gouchi","NER007003003",1983,363.372867482745
"Gouchi","NER007003003",1984,192.980181035816
"Gouchi","NER007003003",1985,306.729900658413
"Gouchi","NER007003003",1986,349.992458052159
"Gouchi","NER007003003",1987,203.904477865375
"Gouchi","NER007003003",1988,449.735007076111
"Gouchi","NER007003003",1989,356.527278804744
"Gouchi","NER007003003",1990,362.798358131598
"Gouchi","NER007003003",1991,402.925278403928
"Gouchi","NER007003003",1992,391.968077142847
"Gouchi","NER007003003",1993,399.657628907587
"Gouchi","NER007003003",1994,537.54488269814
"Gouchi","NER007003003",1995,372.771422340019
"Gouchi","NER007003003",1996,326.517037723817
"Gouchi","NER007003003",1997,414.907087849065
"Gouchi","NER007003003",1998,475.474699912143
"Gouchi","NER007003003",1999,438.482115773767
"Gouchi","NER007003003",2000,343.94435539863
"Gouchi","NER007003003",2001,411.556577307008
"Gouchi","NER007003003",2002,413.178536784172
"Gouchi","NER007003003",2003,574.529789601116
"Gouchi","NER007003003",2004,365.973589315368
"Gouchi","NER007003003",2005,435.767406496311
"Gouchi","NER007003003",2006,427.875898035608
"Gouchi","NER007003003",2007,320.517864928559
"Gouchi","NER007003003",2008,414.394305093084
"Gouchi","NER007003003",2009,306.319544107515
"Gouchi","NER007003003",2010,476.998055455912
"Gouchi","NER007003003",2011,400.621884734167
"Gouchi","NER007003003",2012,549.523768999253
"Gouchi","NER007003003",2013,429.267537444216
"Gouchi","NER007003003",2014,372.456475947789
"Gouchi","NER007003003",2015,414.049417364106
"Gouchi","NER007003003",2016,386.376948444286
"Gouchi","NER007003003",2017,382.020022314396
"Gouchi","NER007003003",2018,463.94994944523
"Gouchi","NER007003003",2019,499.762890103118
"Gouchi","NER007003003",2020,491.385694900983
"Gouchi","NER007003003",2021,479.041073473673
"Mallawa","NER007003004",1981,447.711988415941
"Mallawa","NER007003004",1982,348.344424188574
"Mallawa","NER007003004",1983,371.4106667603
"Mallawa","NER007003004",1984,251.080520562009
"Mallawa","NER007003004",1985,363.081651547357
"Mallawa","NER007003004",1986,364.872973907164
"Mallawa","NER007003004",1987,238.644541905772
"Mallawa","NER007003004",1988,488.983679367999
"Mallawa","NER007003004",1989,387.869275000114
"Mallawa","NER007003004",1990,421.016037638933
"Mallawa","NER007003004",1991,438.620018701704
"Mallawa","NER007003004",1992,445.875179369805
"Mallawa","NER007003004",1993,450.639959208112
"Mallawa","NER007003004",1994,577.351552152188
"Mallawa","NER007003004",1995,472.071387138928
"Mallawa","NER007003004",1996,388.94022587274
"Mallawa","NER007003004",1997,487.236906798976
"Mallawa","NER007003004",1998,567.574598161415
"Mallawa","NER007003004",1999,500.76278865298
"Mallawa","NER007003004",2000,353.786404100395
"Mallawa","NER007003004",2001,452.553130397929
"Mallawa","NER007003004",2002,471.877179356954
"Mallawa","NER007003004",2003,612.937052361208
"Mallawa","NER007003004",2004,405.861913349351
"Mallawa","NER007003004",2005,468.944110772916
"Mallawa","NER007003004",2006,495.927583820945
"Mallawa","NER007003004",2007,379.41808356055
"Mallawa","NER007003004",2008,445.243130790207
"Mallawa","NER007003004",2009,358.527263375487
"Mallawa","NER007003004",2010,534.981133570984
"Mallawa","NER007003004",2011,459.296301743474
"Mallawa","NER007003004",2012,584.600999158994
"Mallawa","NER007003004",2013,489.807724821823
"Mallawa","NER007003004",2014,400.654625733006
"Mallawa","NER007003004",2015,511.187037204429
"Mallawa","NER007003004",2016,450.367139932729
"Mallawa","NER007003004",2017,430.566962007226
"Mallawa","NER007003004",2018,541.291441163125
"Mallawa","NER007003004",2019,583.025643226553
"Mallawa","NER007003004",2020,577.797804168711
"Mallawa","NER007003004",2021,523.106941839029
"Dogo-Dogo","NER007003001",1981,407.068764281408
"Dogo-Dogo","NER007003001",1982,297.80442234239
"Dogo-Dogo","NER007003001",1983,341.153535823574
"Dogo-Dogo","NER007003001",1984,243.192121639044
"Dogo-Dogo","NER007003001",1985,363.009569578296
"Dogo-Dogo","NER007003001",1986,341.224120268147
"Dogo-Dogo","NER007003001",1987,223.634808525975
"Dogo-Dogo","NER007003001",1988,462.488400880356
"Dogo-Dogo","NER007003001",1989,367.844501596726
"Dogo-Dogo","NER007003001",1990,358.854398012063
"Dogo-Dogo","NER007003001",1991,371.079432314886
"Dogo-Dogo","NER007003001",1992,442.15830925309
"Dogo-Dogo","NER007003001",1993,376.800412763019
"Dogo-Dogo","NER007003001",1994,493.265198435037
"Dogo-Dogo","NER007003001",1995,449.331435074677
"Dogo-Dogo","NER007003001",1996,375.193096169121
"Dogo-Dogo","NER007003001",1997,423.8389239036
"Dogo-Dogo","NER007003001",1998,549.539445641567
"Dogo-Dogo","NER007003001",1999,439.425384398061
"Dogo-Dogo","NER007003001",2000,328.298475282772
"Dogo-Dogo","NER007003001",2001,419.404262370862
"Dogo-Dogo","NER007003001",2002,416.482290032523
"Dogo-Dogo","NER007003001",2003,567.807319623399
"Dogo-Dogo","NER007003001",2004,394.752480515542
"Dogo-Dogo","NER007003001",2005,420.007260029185
"Dogo-Dogo","NER007003001",2006,433.693779037445
"Dogo-Dogo","NER007003001",2007,307.723165790852
"Dogo-Dogo","NER007003001",2008,433.197249492663
"Dogo-Dogo","NER007003001",2009,327.941919708109
"Dogo-Dogo","NER007003001",2010,473.644329444714
"Dogo-Dogo","NER007003001",2011,423.075786401379
"Dogo-Dogo","NER007003001",2012,539.803680628951
"Dogo-Dogo","NER007003001",2013,442.563335066048
"Dogo-Dogo","NER007003001",2014,362.86616100473
"Dogo-Dogo","NER007003001",2015,428.623345870894
"Dogo-Dogo","NER007003001",2016,381.334628431577
"Dogo-Dogo","NER007003001",2017,385.413960168567
"Dogo-Dogo","NER007003001",2018,474.94770037511
"Dogo-Dogo","NER007003001",2019,507.866742129299
"Dogo-Dogo","NER007003001",2020,508.163871552426
"Dogo-Dogo","NER007003001",2021,454.682093098836
"Gouré","NER007004004",1981,295.894344376493
"Gouré","NER007004004",1982,289.591438668125
"Gouré","NER007004004",1983,274.693880009444
"Gouré","NER007004004",1984,93.4674923670029
"Gouré","NER007004004",1985,291.376622879306
"Gouré","NER007004004",1986,300.785259093628
"Gouré","NER007004004",1987,183.583199704277
"Gouré","NER007004004",1988,410.685747756416
"Gouré","NER007004004",1989,342.294784894348
"Gouré","NER007004004",1990,265.381663437811
"Gouré","NER007004004",1991,370.842100670713
"Gouré","NER007004004",1992,285.843202088595
"Gouré","NER007004004",1993,281.954546668781
"Gouré","NER007004004",1994,489.671109823232
"Gouré","NER007004004",1995,334.271510361856
"Gouré","NER007004004",1996,313.841584484309
"Gouré","NER007004004",1997,305.428052036237
"Gouré","NER007004004",1998,350.566275482478
"Gouré","NER007004004",1999,398.256712324931
"Gouré","NER007004004",2000,295.890062480243
"Gouré","NER007004004",2001,370.462259331454
"Gouré","NER007004004",2002,331.216246312751
"Gouré","NER007004004",2003,423.960634975573
"Gouré","NER007004004",2004,317.862185785642
"Gouré","NER007004004",2005,402.349051196958
"Gouré","NER007004004",2006,401.075078031152
"Gouré","NER007004004",2007,350.356863213808
"Gouré","NER007004004",2008,352.426873571473
"Gouré","NER007004004",2009,218.597719960922
"Gouré","NER007004004",2010,450.486564836288
"Gouré","NER007004004",2011,346.386985937293
"Gouré","NER007004004",2012,513.296850323443
"Gouré","NER007004004",2013,396.746183287887
"Gouré","NER007004004",2014,323.815046651395
"Gouré","NER007004004",2015,368.242109085578
"Gouré","NER007004004",2016,432.439030017677
"Gouré","NER007004004",2017,324.105172920158
"Gouré","NER007004004",2018,404.403960994843
"Gouré","NER007004004",2019,557.526490101692
"Gouré","NER007004004",2020,426.156431289116
"Gouré","NER007004004",2021,465.68716693202
"Guidiguir","NER007004005",1981,275.237073828137
"Guidiguir","NER007004005",1982,296.931687558071
"Guidiguir","NER007004005",1983,314.493253311491
"Guidiguir","NER007004005",1984,110.040174635886
"Guidiguir","NER007004005",1985,260.743036531599
"Guidiguir","NER007004005",1986,308.722536245296
"Guidiguir","NER007004005",1987,199.500978111601
"Guidiguir","NER007004005",1988,403.32845429482
"Guidiguir","NER007004005",1989,313.430351711459
"Guidiguir","NER007004005",1990,268.795177965984
"Guidiguir","NER007004005",1991,388.725880118674
"Guidiguir","NER007004005",1992,300.929390961304
"Guidiguir","NER007004005",1993,307.841330970742
"Guidiguir","NER007004005",1994,477.798596236677
"Guidiguir","NER007004005",1995,308.364085385397
"Guidiguir","NER007004005",1996,294.65561640429
"Guidiguir","NER007004005",1997,338.044663486767
"Guidiguir","NER007004005",1998,362.527716681436
"Guidiguir","NER007004005",1999,414.944124295469
"Guidiguir","NER007004005",2000,292.614655732062
"Guidiguir","NER007004005",2001,376.710613490717
"Guidiguir","NER007004005",2002,336.554625226344
"Guidiguir","NER007004005",2003,474.968123305884
"Guidiguir","NER007004005",2004,321.231655421435
"Guidiguir","NER007004005",2005,391.435334155328
"Guidiguir","NER007004005",2006,380.260552848595
"Guidiguir","NER007004005",2007,303.71285284533
"Guidiguir","NER007004005",2008,365.564012993336
"Guidiguir","NER007004005",2009,244.651266188002
"Guidiguir","NER007004005",2010,434.624132637013
"Guidiguir","NER007004005",2011,358.956337007282
"Guidiguir","NER007004005",2012,469.066691213569
"Guidiguir","NER007004005",2013,398.456509821659
"Guidiguir","NER007004005",2014,333.049467747407
"Guidiguir","NER007004005",2015,360.542224837874
"Guidiguir","NER007004005",2016,381.289934607347
"Guidiguir","NER007004005",2017,332.953340557333
"Guidiguir","NER007004005",2018,419.467322600102
"Guidiguir","NER007004005",2019,476.667488038731
"Guidiguir","NER007004005",2020,418.5312666602
"Guidiguir","NER007004005",2021,438.345495033829
"Kellé","NER007004006",1981,188.256825201489
"Kellé","NER007004006",1982,194.039119077584
"Kellé","NER007004006",1983,172.241166198729
"Kellé","NER007004006",1984,61.4135782160464
"Kellé","NER007004006",1985,195.659509486207
"Kellé","NER007004006",1986,214.463765418532
"Kellé","NER007004006",1987,137.678640871109
"Kellé","NER007004006",1988,300.459870310746
"Kellé","NER007004006",1989,253.917352945798
"Kellé","NER007004006",1990,181.738384699894
"Kellé","NER007004006",1991,272.669167898144
"Kellé","NER007004006",1992,190.642565298645
"Kellé","NER007004006",1993,200.090627914936
"Kellé","NER007004006",1994,355.401283123777
"Kellé","NER007004006",1995,230.091528171633
"Kellé","NER007004006",1996,203.835200496349
"Kellé","NER007004006",1997,213.018247430174
"Kellé","NER007004006",1998,283.482223912143
"Kellé","NER007004006",1999,301.799097721841
"Kellé","NER007004006",2000,209.975659352097
"Kellé","NER007004006",2001,292.082575491115
"Kellé","NER007004006",2002,270.679502521794
"Kellé","NER007004006",2003,314.832997237151
"Kellé","NER007004006",2004,223.122098748157
"Kellé","NER007004006",2005,295.841847124633
"Kellé","NER007004006",2006,263.619767093918
"Kellé","NER007004006",2007,266.91606318457
"Kellé","NER007004006",2008,268.677234780836
"Kellé","NER007004006",2009,141.755355898394
"Kellé","NER007004006",2010,309.657734412969
"Kellé","NER007004006",2011,266.881907020355
"Kellé","NER007004006",2012,403.885407028702
"Kellé","NER007004006",2013,270.536575035894
"Kellé","NER007004006",2014,230.354316024966
"Kellé","NER007004006",2015,259.915691509993
"Kellé","NER007004006",2016,313.087807368412
"Kellé","NER007004006",2017,241.627947506867
"Kellé","NER007004006",2018,292.022961574093
"Kellé","NER007004006",2019,410.873699128364
"Kellé","NER007004006",2020,286.91049609492
"Kellé","NER007004006",2021,318.23671226676
"Gamou","NER007004003",1981,186.85892776022
"Gamou","NER007004003",1982,222.571434424474
"Gamou","NER007004003",1983,226.340097798609
"Gamou","NER007004003",1984,66.5615181693218
"Gamou","NER007004003",1985,209.679227451485
"Gamou","NER007004003",1986,253.363345151168
"Gamou","NER007004003",1987,165.483185545203
"Gamou","NER007004003",1988,314.397800945786
"Gamou","NER007004003",1989,238.787660889203
"Gamou","NER007004003",1990,216.498980662245
"Gamou","NER007004003",1991,336.03551944548
"Gamou","NER007004003",1992,226.049920534278
"Gamou","NER007004003",1993,213.023592823597
"Gamou","NER007004003",1994,375.191875495261
"Gamou","NER007004003",1995,226.175241450126
"Gamou","NER007004003",1996,226.919074372055
"Gamou","NER007004003",1997,235.293950398192
"Gamou","NER007004003",1998,283.71851420168
"Gamou","NER007004003",1999,342.706699048334
"Gamou","NER007004003",2000,210.467474964018
"Gamou","NER007004003",2001,343.475984934826
"Gamou","NER007004003",2002,283.176674537388
"Gamou","NER007004003",2003,362.733893732169
"Gamou","NER007004003",2004,253.72115961332
"Gamou","NER007004003",2005,324.943447373835
"Gamou","NER007004003",2006,289.063648717389
"Gamou","NER007004003",2007,259.203815731999
"Gamou","NER007004003",2008,294.548639910964
"Gamou","NER007004003",2009,165.656832881135
"Gamou","NER007004003",2010,328.317016003573
"Gamou","NER007004003",2011,295.734919548567
"Gamou","NER007004003",2012,383.875744505779
"Gamou","NER007004003",2013,288.411612964726
"Gamou","NER007004003",2014,247.386709604709
"Gamou","NER007004003",2015,288.281109900661
"Gamou","NER007004003",2016,305.041774565358
"Gamou","NER007004003",2017,268.07109653898
"Gamou","NER007004003",2018,327.701929905433
"Gamou","NER007004003",2019,392.071207887013
"Gamou","NER007004003",2020,289.808618118855
"Gamou","NER007004003",2021,320.917501569917
"Bouné","NER007004002",1981,370.602251183694
"Bouné","NER007004002",1982,335.294237270688
"Bouné","NER007004002",1983,334.392676516949
"Bouné","NER007004002",1984,162.116070217021
"Bouné","NER007004002",1985,327.059029541765
"Bouné","NER007004002",1986,339.100904177252
"Bouné","NER007004002",1987,210.928011765806
"Bouné","NER007004002",1988,456.250178927123
"Bouné","NER007004002",1989,351.252716806024
"Bouné","NER007004002",1990,335.049594807511
"Bouné","NER007004002",1991,421.518975462187
"Bouné","NER007004002",1992,377.044792054789
"Bouné","NER007004002",1993,354.870867282475
"Bouné","NER007004002",1994,519.606366631276
"Bouné","NER007004002",1995,386.553292713954
"Bouné","NER007004002",1996,355.900134019913
"Bouné","NER007004002",1997,407.770797616662
"Bouné","NER007004002",1998,457.461172471467
"Bouné","NER007004002",1999,430.612668448508
"Bouné","NER007004002",2000,342.945195229433
"Bouné","NER007004002",2001,402.027734618401
"Bouné","NER007004002",2002,390.216753598149
"Bouné","NER007004002",2003,500.584073419285
"Bouné","NER007004002",2004,352.937129621608
"Bouné","NER007004002",2005,454.993923601756
"Bouné","NER007004002",2006,457.305206911503
"Bouné","NER007004002",2007,367.016047455735
"Bouné","NER007004002",2008,377.232783366624
"Bouné","NER007004002",2009,298.034645462343
"Bouné","NER007004002",2010,503.050467823628
"Bouné","NER007004002",2011,429.31049883988
"Bouné","NER007004002",2012,554.570312716396
"Bouné","NER007004002",2013,441.874269582534
"Bouné","NER007004002",2014,364.778011265392
"Bouné","NER007004002",2015,450.722543733585
"Bouné","NER007004002",2016,454.600925239665
"Bouné","NER007004002",2017,390.106650657898
"Bouné","NER007004002",2018,476.17502885235
"Bouné","NER007004002",2019,552.85162062197
"Bouné","NER007004002",2020,514.951422880345
"Bouné","NER007004002",2021,527.464596437111
"Alakoss","NER007004001",1981,147.65231342131
"Alakoss","NER007004001",1982,177.032263845695
"Alakoss","NER007004001",1983,154.018026325515
"Alakoss","NER007004001",1984,58.4715342077157
"Alakoss","NER007004001",1985,187.713130439942
"Alakoss","NER007004001",1986,225.596720986208
"Alakoss","NER007004001",1987,137.309665445367
"Alakoss","NER007004001",1988,272.68810574319
"Alakoss","NER007004001",1989,222.113233577411
"Alakoss","NER007004001",1990,163.026109650384
"Alakoss","NER007004001",1991,243.390399050832
"Alakoss","NER007004001",1992,184.094052608123
"Alakoss","NER007004001",1993,208.001157798425
"Alakoss","NER007004001",1994,287.992353734234
"Alakoss","NER007004001",1995,212.073283059167
"Alakoss","NER007004001",1996,157.29542124347
"Alakoss","NER007004001",1997,184.993631411996
"Alakoss","NER007004001",1998,253.741951469002
"Alakoss","NER007004001",1999,307.020959828004
"Alakoss","NER007004001",2000,192.258677434791
"Alakoss","NER007004001",2001,296.285078272986
"Alakoss","NER007004001",2002,242.395393446782
"Alakoss","NER007004001",2003,295.586552703985
"Alakoss","NER007004001",2004,197.421679339821
"Alakoss","NER007004001",2005,272.892928042224
"Alakoss","NER007004001",2006,231.610049803983
"Alakoss","NER007004001",2007,212.637238537747
"Alakoss","NER007004001",2008,265.635759078453
"Alakoss","NER007004001",2009,135.837591328639
"Alakoss","NER007004001",2010,277.531667637714
"Alakoss","NER007004001",2011,240.70101489375
"Alakoss","NER007004001",2012,318.680854416757
"Alakoss","NER007004001",2013,234.837502460581
"Alakoss","NER007004001",2014,208.705483334885
"Alakoss","NER007004001",2015,239.010672362585
"Alakoss","NER007004001",2016,231.098091620543
"Alakoss","NER007004001",2017,219.100370837102
"Alakoss","NER007004001",2018,261.71101311418
"Alakoss","NER007004001",2019,303.354390864626
"Alakoss","NER007004001",2020,246.049326402131
"Alakoss","NER007004001",2021,275.103159033308
"Kantché","NER007005005",1981,336.54911513578
"Kantché","NER007005005",1982,348.823125363582
"Kantché","NER007005005",1983,299.002514096236
"Kantché","NER007005005",1984,204.179636843578
"Kantché","NER007005005",1985,313.872281484729
"Kantché","NER007005005",1986,365.589087922331
"Kantché","NER007005005",1987,246.406049341676
"Kantché","NER007005005",1988,389.953870679501
"Kantché","NER007005005",1989,378.721051746923
"Kantché","NER007005005",1990,320.931639257427
"Kantché","NER007005005",1991,340.662176862561
"Kantché","NER007005005",1992,354.592822857706
"Kantché","NER007005005",1993,327.613041553452
"Kantché","NER007005005",1994,434.709816238093
"Kantché","NER007005005",1995,362.140480093325
"Kantché","NER007005005",1996,346.318048879096
"Kantché","NER007005005",1997,365.92316271756
"Kantché","NER007005005",1998,510.472963478783
"Kantché","NER007005005",1999,505.33778793539
"Kantché","NER007005005",2000,374.03245756134
"Kantché","NER007005005",2001,498.930293199153
"Kantché","NER007005005",2002,482.441551237843
"Kantché","NER007005005",2003,466.798023447235
"Kantché","NER007005005",2004,435.2576663885
"Kantché","NER007005005",2005,417.855360636745
"Kantché","NER007005005",2006,408.638722300547
"Kantché","NER007005005",2007,334.899848190422
"Kantché","NER007005005",2008,464.226417414906
"Kantché","NER007005005",2009,297.321762338775
"Kantché","NER007005005",2010,446.829523162458
"Kantché","NER007005005",2011,394.545849989319
"Kantché","NER007005005",2012,456.70995624229
"Kantché","NER007005005",2013,414.582634365371
"Kantché","NER007005005",2014,383.365899560636
"Kantché","NER007005005",2015,384.129426083946
"Kantché","NER007005005",2016,353.05962682437
"Kantché","NER007005005",2017,341.596769343178
"Kantché","NER007005005",2018,480.034854796975
"Kantché","NER007005005",2019,437.402771626831
"Kantché","NER007005005",2020,506.13681050026
"Kantché","NER007005005",2021,452.107179633863
"Daouché","NER007005002",1981,406.220423153573
"Daouché","NER007005002",1982,400.197831822795
"Daouché","NER007005002",1983,330.817736731863
"Daouché","NER007005002",1984,257.489872618687
"Daouché","NER007005002",1985,344.459144701073
"Daouché","NER007005002",1986,388.440762947161
"Daouché","NER007005002",1987,262.145320563192
"Daouché","NER007005002",1988,427.86403371209
"Daouché","NER007005002",1989,412.166925940192
"Daouché","NER007005002",1990,361.114585020389
"Daouché","NER007005002",1991,384.628303339694
"Daouché","NER007005002",1992,401.647619822896
"Daouché","NER007005002",1993,373.19010468246
"Daouché","NER007005002",1994,515.350246722713
"Daouché","NER007005002",1995,408.186759575744
"Daouché","NER007005002",1996,383.72351340955
"Daouché","NER007005002",1997,402.648342961512
"Daouché","NER007005002",1998,576.521553413835
"Daouché","NER007005002",1999,561.255832013396
"Daouché","NER007005002",2000,431.054178078738
"Daouché","NER007005002",2001,566.685830765634
"Daouché","NER007005002",2002,528.998518570069
"Daouché","NER007005002",2003,507.245576835026
"Daouché","NER007005002",2004,489.32102893942
"Daouché","NER007005002",2005,474.644965716008
"Daouché","NER007005002",2006,442.7619211688
"Daouché","NER007005002",2007,383.17815766479
"Daouché","NER007005002",2008,525.991753086393
"Daouché","NER007005002",2009,343.984104897493
"Daouché","NER007005002",2010,503.941092078561
"Daouché","NER007005002",2011,433.340098285236
"Daouché","NER007005002",2012,511.482878244728
"Daouché","NER007005002",2013,457.282047248929
"Daouché","NER007005002",2014,422.870942203911
"Daouché","NER007005002",2015,416.090780288347
"Daouché","NER007005002",2016,380.655991217695
"Daouché","NER007005002",2017,368.635722729948
"Daouché","NER007005002",2018,516.633010846303
"Daouché","NER007005002",2019,470.714011076696
"Daouché","NER007005002",2020,543.894690916217
"Daouché","NER007005002",2021,482.597974238147
"Ichirnawa","NER007005004",1981,333.929016480836
"Ichirnawa","NER007005004",1982,366.600521691181
"Ichirnawa","NER007005004",1983,314.261124894918
"Ichirnawa","NER007005004",1984,213.25934575164
"Ichirnawa","NER007005004",1985,320.840809356456
"Ichirnawa","NER007005004",1986,377.662245327718
"Ichirnawa","NER007005004",1987,253.461115901081
"Ichirnawa","NER007005004",1988,397.904983235877
"Ichirnawa","NER007005004",1989,377.230049533532
"Ichirnawa","NER007005004",1990,304.782996835963
"Ichirnawa","NER007005004",1991,317.268402541631
"Ichirnawa","NER007005004",1992,370.425963058515
"Ichirnawa","NER007005004",1993,344.143593757853
"Ichirnawa","NER007005004",1994,444.703590192017
